source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_segment,extraction_method,needs_review,original_extracted_ship
18831201p.406_p002.txt,104,11 cs.,J Gardner & 34 cs. spokes,LIVERPOOL,W. Riding Axle 12 cs.,E. Farrell & Sons,,,1897,10,4,1897,False,11 cs.-J Gardner & 34 cs. spokes - W. Riding Axle 12 cs. - E. Farrell & Sons,HYPHEN_SPLIT,True,Teutonic
18831201p.406_p002.txt,104,58 cs.,"1,008 crts. oars, 1 crt. ash H. Ferns",LIVERPOOL,,,,,1897,10,4,1897,False,"58 cs.-1,008 crts. oars, 1 crt. ash H. Ferns",HYPHEN_SPLIT,True,Teutonic
18831201p.406_p002.txt,104,"13,459 pcs. maple wood","V. side, Johns, & Co.",LIVERPOOL,,,,,1897,10,4,1897,False,"13,459 pcs. maple wood-V. side, Johns, & Co.",HYPHEN_SPLIT,True,Teutonic
18831201p.406_p002.txt,104,70 bdls. oars,American Rope Co.,LIVERPOOL,,,,,1897,10,4,1897,False,70 bdls. oars-American Rope Co.,HYPHEN_SPLIT,True,Teutonic
18831201p.406_p002.txt,104,740 doors,T. Sutton Co.,LIVERPOOL,,,,,1897,10,4,1897,False,740 doors-T. Sutton Co.,HYPHEN_SPLIT,True,Teutonic
18831201p.406_p002.txt,104,"2,686 pcs. wood","Farnworth & Jardine 14 cs. handles, 523 pipe staves",LIVERPOOL,,,,,1897,10,4,1897,False,"2,686 pcs. wood-Farnworth & Jardine 14 cs. handles, 523 pipe staves",HYPHEN_SPLIT,True,Teutonic
18831208p.425_p001.txt,109,Thorsten,Gothenburg,LONDON,"mouldings, 9 cs. turned wood","Foy, Morgan, & Co",,,1885,30,5,1885,True,"Thorsten (s)-Gothenburg-mouldings, 9 cs. turned wood-Foy, Morgan, & Co",HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,"341 bdls. mouldings, 250 doors",W. R. Crow & Son,LONDON,,,,,1885,30,5,1885,False,"341 bdls. mouldings, 250 doors-W. R. Crow & Son",HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,200 doors,Gribble & Co.,LONDON,,,,,1885,30,5,1885,False,200 doors-Gribble & Co.,HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,doors,E. Jansson,LONDON,,,,,1885,30,5,1885,False,doors-E. Jansson,HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,"30 cs. 1,001 pkgs. joinery",J. Sandell & Co.,LONDON,,,,,1885,30,5,1885,False,"30 cs. 1,001 pkgs. joinery-J. Sandell & Co.",HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,23 cs. turned wood,J. W. Uloth & Co.,LONDON,,,,,1885,30,5,1885,False,23 cs. turned wood-J. W. Uloth & Co.,HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,"15 bgs. turned wood, 51 bdls. sticks, 10 fms. firewood, 4,000 bdls. hoops",Maximo & Co.,LONDON,,,,,1885,30,5,1885,False,"15 bgs. turned wood, 51 bdls. sticks, 10 fms. firewood, 4,000 bdls. hoops-Maximo & Co.",HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,109,15 bdls. laths,Order,LONDON,,,,,1885,30,5,1885,False,15 bdls. laths-Order,HYPHEN_SPLIT,True,Thorsten
18831208p.425_p001.txt,141,Bele,Gothenburg,LONDON,341 doz. battens,Knudsen & Co.,,,1883,8,12,1883,True,Bele (s)-Gothenburg - 341 doz. battens-Knudsen & Co.,HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,5 bdls. boards,Vivian,LONDON,,,,,1883,8,12,1883,False,5 bdls. boards-Vivian,HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,"568 pkgs. mouldings, 950 doors",C. B. Ketscher,LONDON,,,,,1883,8,12,1883,False,"568 pkgs. mouldings, 950 doors-C. B. Ketscher",HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,"833 pkgs. mouldings, 150 doors",P. Wotton & Co.,LONDON,,,,,1883,8,12,1883,False,"833 pkgs. mouldings, 150 doors-P. Wotton & Co.",HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,210 pkgs. mouldings,Gridley & Co.,LONDON,,,,,1883,8,12,1883,False,210 pkgs. mouldings-Gridley & Co.,HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,439 pkgs. joinery,Gribble & Co.,LONDON,,,,,1883,8,12,1883,False,439 pkgs. joinery-Gribble & Co.,HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,439 pkgs. doors,Sandell & Co.,LONDON,,,,,1883,8,12,1883,False,439 pkgs. doors-Sandell & Co.,HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,"353 deals, 23 doz. deals",Webster,LONDON,,,,,1883,8,12,1883,False,"353 deals, 23 doz. deals-Webster",HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,"2,000 bdls. laths",McFarlane & Co.,LONDON,,,,,1883,8,12,1883,False,"2,000 bdls. laths-McFarlane & Co.",HYPHEN_SPLIT,True,Bele
18831208p.425_p001.txt,141,"140 doz. deals, 50 prs. oars",Order,LONDON,,,,,1883,8,12,1883,False,"140 doz. deals, 50 prs. oars-Order",HYPHEN_SPLIT,True,Bele
18831208p.425_p002.txt,76,21 Laurentian,Montreal,LONDON (LONDON DOCKS),"1,424 bdls. box shooks",Baker & Co.,,,1899,26,8,1899,True,"21 Laurentian (s) - Montreal - 1,424 bdls. box shooks-Baker & Co.",HYPHEN_SPLIT,True,Laurentian
18831208p.425_p002.txt,76,"3,888 pcs. oak",J. Kennedy & Co.,LONDON (LONDON DOCKS),,,,,1899,26,8,1899,False,"3,888 pcs. oak-J. Kennedy & Co.",HYPHEN_SPLIT,True,Laurentian
18831208p.425_p002.txt,76,10 cars staves,L. C. Hay,LONDON (LONDON DOCKS),,,,,1899,26,8,1899,False,10 cars staves-L. C. Hay,HYPHEN_SPLIT,True,Laurentian
18831208p.425_p002.txt,76,25 ash logs,"Hughes, Treleaven",LONDON (LONDON DOCKS),,,,,1899,26,8,1899,False,"25 ash logs-Hughes, Treleaven",HYPHEN_SPLIT,True,Laurentian
18831208p.425_p002.txt,76,"161 pcs. oak, 989 pcs. oak, 2,010 pcs. oak, 989 pcs. logs hickory, 42,078 pcs. 13 poplar",Farnworth & Jardine,LONDON (LONDON DOCKS),,,,,1899,26,8,1899,False,"161 pcs. oak, 989 pcs. oak, 2,010 pcs. oak, 989 pcs. logs hickory, 42,078 pcs. 13 poplar-Farnworth & Jardine",HYPHEN_SPLIT,True,Laurentian
18831208p.425_p002.txt,76,628 pcs. poplar,E. Chaloner & Co.,LONDON (LONDON DOCKS),,,,,1899,26,8,1899,False,628 pcs. poplar-E. Chaloner & Co.,HYPHEN_SPLIT,True,Laurentian
18831208p.425_p002.txt,76,"1,054 pcs. walnut, 102 walnut logs",Gardiner & Co.,LONDON (LONDON DOCKS),,,,,1899,26,8,1899,False,"1,054 pcs. walnut, 102 walnut logs-Gardiner & Co.",HYPHEN_SPLIT,True,Laurentian
18831229p.476_p002.txt,27,Sco,Riga,LIVERPOOL (QUEEN'S DOCK),"6,861 battens, 7,352 batten ends, 1,000 aspen sleepers, 540 birch logs",C. W. Allen & Son,,,1899,7,10,1899,True,"Sco (s)-Riga-6,861 battens, 7,352 batten ends, 1,000 aspen sleepers, 540 birch logs-C. W. Allen & Son",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"7,399 battens",John Jackson & Co.,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"7,399 battens-John Jackson & Co.",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"6,871 ends",Sanderson Bros,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"6,871 ends-Sanderson Bros",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"6,713 boards","Bryson, Jameson & Co.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"6,713 boards-Bryson, Jameson & Co.",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"4,825 boards","Thornham, Reynoldson & Co.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"4,825 boards-Thornham, Reynoldson & Co.",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"12,736 deals and battens, 10,060 ends","Wade, Sons & Co., Ltd.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"12,736 deals and battens, 10,060 ends-Wade, Sons & Co., Ltd.",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"4,169 deals","Holdsworth & Midgley, Ltd.",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"4,169 deals-Holdsworth & Midgley, Ltd.",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"6,181 birch props, 516 birch logs",C. A Baker,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"6,181 birch props, 516 birch logs-C. A Baker",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"2,825 cs. lathwood",Heaven & Kesterton,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"2,825 cs. lathwood-Heaven & Kesterton",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,"4,218 cs. lathwood",J. Appleby & Co.,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"4,218 cs. lathwood-J. Appleby & Co.",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,174 lds. rewood,"H. Hadfield, Ltd",LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,"174 lds. rewood-H. Hadfield, Ltd",HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,27,278 pcs round wood,Wilsons.,LIVERPOOL (QUEEN'S DOCK),,,,,1899,7,10,1899,False,278 pcs round wood-Wilsons.,HYPHEN_SPLIT,True,Sco
18831229p.476_p002.txt,69,Bele,Gothenburg,LONDON,"310 doors, 8 pcs. shutters, 1 cs. joinery",Knudsen Bros.,,,1887,26,11,1887,True,"Bele (s)-Gothenburg-310 doors, 8 pcs. shutters, 1 cs. joinery-Knudsen Bros.",HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,"655 doors, 404 bdls. mouldings",W. R. Crow & Son,LONDON,,,,,1887,26,11,1887,False,"655 doors, 404 bdls. mouldings-W. R. Crow & Son",HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,"204 cs., 50 bgs. handles",A. Flaxman,LONDON,,,,,1887,26,11,1887,False,"204 cs., 50 bgs. handles-A. Flaxman",HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,1 cs. wood,W. E. Bott & Co.,LONDON,,,,,1887,26,11,1887,False,1 cs. wood-W. E. Bott & Co.,HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,5 bgs. wood,Maxime & Co.,LONDON,,,,,1887,26,11,1887,False,5 bgs. wood-Maxime & Co.,HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,180 pkgs. wood,"Taylor & Low, Bros.",LONDON,,,,,1887,26,11,1887,False,"180 pkgs. wood-Taylor & Low, Bros.",HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,229 cs. handles,Wilson & Co.,LONDON,,,,,1887,26,11,1887,False,229 cs. handles-Wilson & Co.,HYPHEN_SPLIT,True,Bele
18831229p.476_p002.txt,69,15 prs. oars,Order,LONDON,,,,,1887,26,11,1887,False,15 prs. oars-Order,HYPHEN_SPLIT,True,Bele
18860102p8-9_p001.txt,93,21 Warwick,Baltimore,DUNDEE,"871 pcs. oak, 44 logs oak, 77 logs hickory, 10,800 staves","Wright, Graham, & Co.",,,1895,28,12,1895,True,"21 Warwick (s)-Baltimore-871 pcs. oak, 44 logs oak, 77 logs hickory, 10,800 staves-Wright, Graham, & Co.",HYPHEN_SPLIT,True,Warwick
18860102p8-9_p001.txt,93,"2,393 pcs. oak",Brownlee & Co.,DUNDEE,,,,,1895,28,12,1895,False,"2,393 pcs. oak-Brownlee & Co.",HYPHEN_SPLIT,True,Warwick
18860102p8-9_p001.txt,93,"324 pcs. oak, 25 logs poplar, 70 logs walnut",Cant & Kemp,DUNDEE,,,,,1895,28,12,1895,False,"324 pcs. oak, 25 logs poplar, 70 logs walnut-Cant & Kemp",HYPHEN_SPLIT,True,Warwick
18860102p8-9_p001.txt,93,"726 pcs. oak, 509 oak staves, 37 logs poplar",Edmiston & Mitchells,DUNDEE,,,,,1895,28,12,1895,False,"726 pcs. oak, 509 oak staves, 37 logs poplar-Edmiston & Mitchells",HYPHEN_SPLIT,True,Warwick
18860102p8-9_p001.txt,93,"435 pcs oak, 16 logs oak","Allison, Cousland, & Co.",DUNDEE,,,,,1895,28,12,1895,False,"435 pcs oak, 16 logs oak-Allison, Cousland, & Co.",HYPHEN_SPLIT,True,Warwick
18860102p8-9_p001.txt,93,860 pcs. oak,"J. Kennedy & Co., 194 pcs. oak, 103 pcs. poplar, 92 pcs. walnut",DUNDEE,T. Kerr & Co.,,,,1895,28,12,1895,False,"860 pcs. oak-J. Kennedy & Co., 194 pcs. oak, 103 pcs. poplar, 92 pcs. walnut-T. Kerr & Co.",HYPHEN_SPLIT,True,Warwick
18880114p40-41_p002.txt,9,May 21 Romeo,Gothenburg,MILLWALL DOCKS,"839 bdls. mouldings, 1,000 pcs. turned wood","Foy, Morgan, & Co.",,,1880,1,1,1880,False,"May 21 Romeo -Gothenburg-839 bdls. mouldings, 1,000 pcs. turned wood-Foy, Morgan, & Co.",HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,"1,181 bdls. mouldings, 250 doors",W. R. Crow & Son,MILLWALL DOCKS,,,,,1880,1,1,1880,False,"1,181 bdls. mouldings, 250 doors-W. R. Crow & Son",HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,200 doors,E. Jansson,MILLWALL DOCKS,,,,,1880,1,1,1880,False,200 doors-E. Jansson,HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,820 doors,Gribble & Co.,MILLWALL DOCKS,,,,,1880,1,1,1880,False,820 doors-Gribble & Co.,HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,"1,001 pkgs. joinery",Churchill & Co.,MILLWALL DOCKS,,,,,1880,1,1,1880,False,"1,001 pkgs. joinery-Churchill & Co.",HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,"29 bgs., 1 cs. turned wood",W. Uloth & Co.,MILLWALL DOCKS,,,,,1880,1,1,1880,False,"29 bgs., 1 cs. turned wood-W. Uloth & Co.",HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,"15 bgs. turned wood, 1 bdls. sticks",Maxime & Co.,MILLWALL DOCKS,,,,,1880,1,1,1880,False,"15 bgs. turned wood, 1 bdls. sticks-Maxime & Co.",HYPHEN_SPLIT,True,Romeo
18880114p40-41_p002.txt,9,"15 bgs. turned wood, 4,000 bdls. laths",Order,MILLWALL DOCKS,,,,,1880,1,1,1880,False,"15 bgs. turned wood, 4,000 bdls. laths-Order",HYPHEN_SPLIT,True,Romeo
18890105p.17_p002.txt,59,25 Lake Ontario,Montreal,LIVERPOOL,"66 pcs. pine lumber, 186 pcs. lumber",J. Kennedy & Co.,,,1899,30,9,1899,True,"25 Lake Ontario (s)-Montreal-66 pcs. pine lumber, 186 pcs. lumber-J. Kennedy & Co.",HYPHEN_SPLIT,True,Lake Ontario
18890105p.17_p002.txt,59,"17 pcs. w. lumber, 17 pcs. c. timber","Munro, Brice & Co.",LIVERPOOL,,,,,1899,30,9,1899,False,"17 pcs. w. lumber, 17 pcs. c. timber-Munro, Brice & Co.",HYPHEN_SPLIT,True,Lake Ontario
18890105p.17_p002.txt,59,"8,950 deals, 169 ends","Duncan, Ewing & Co.",LIVERPOOL,,,,,1899,30,9,1899,False,"8,950 deals, 169 ends-Duncan, Ewing & Co.",HYPHEN_SPLIT,True,Lake Ontario
18890105p.17_p002.txt,59,"14,229 spruce deals",Watson & Todd,LIVERPOOL,,,,,1899,30,9,1899,False,"14,229 spruce deals-Watson & Todd",HYPHEN_SPLIT,True,Lake Ontario
18890105p.17_p002.txt,59,"5,924 boards",H. T. Walcott,LIVERPOOL,,,,,1899,30,9,1899,False,"5,924 boards-H. T. Walcott",HYPHEN_SPLIT,True,Lake Ontario
18890105p.17_p002.txt,59,"14,229 deals","Harrison, Robinson & Co.",LIVERPOOL,,,,,1899,30,9,1899,False,"14,229 deals-Harrison, Robinson & Co.",HYPHEN_SPLIT,True,Lake Ontario
18890112p.34.txt,104,Teutonic,New York,LIVERPOOL,1 cs. handles RidingAxle Co.,,,,1897,10,4,1897,False,Teutonic-New York-1 cs. handles RidingAxle Co.,HYPHEN_SPLIT,True,Teutonic
18890112p.34.txt,104,11 cs.,J Gardner & 34 cs. spokes,LIVERPOOL,W. Riding Axle 12 cs.,E. Farrell & Sons,,,1897,10,4,1897,False,11 cs.-J Gardner & 34 cs. spokes - W. Riding Axle 12 cs. - E. Farrell & Sons,HYPHEN_SPLIT,True,Teutonic
18890112p.34.txt,104,58 cs.,"1,008 crts. oars, 1 crt. ash H. Ferns",LIVERPOOL,,,,,1897,10,4,1897,False,"58 cs.-1,008 crts. oars, 1 crt. ash H. Ferns",HYPHEN_SPLIT,True,Teutonic
18890112p.34.txt,104,"13,459 pcs. maple wood","V. side, Johns, & Co.",LIVERPOOL,,,,,1897,10,4,1897,False,"13,459 pcs. maple wood-V. side, Johns, & Co.",HYPHEN_SPLIT,True,Teutonic
18890112p.34.txt,104,70 bdls. oars,American Rope Co.,LIVERPOOL,,,,,1897,10,4,1897,False,70 bdls. oars-American Rope Co.,HYPHEN_SPLIT,True,Teutonic
18890112p.34.txt,104,740 doors,T. Sutton Co.,LIVERPOOL,,,,,1897,10,4,1897,False,740 doors-T. Sutton Co.,HYPHEN_SPLIT,True,Teutonic
18890112p.34.txt,104,"2,686 pcs. wood","Farnworth & Jardine 14 cs. handles, 523 pipe staves",LIVERPOOL,,,,,1897,10,4,1897,False,"2,686 pcs. wood-Farnworth & Jardine 14 cs. handles, 523 pipe staves",HYPHEN_SPLIT,True,Teutonic
18890119p.48_p001.txt,92,Wood,"With, Webster, & Co.",LONDON,"Russia shed, Stave yard, and Lower Brunswick yard",,,,1885,10,10,1885,False,"Wood-With, Webster, & Co.-Russia shed, Stave yard, and Lower Brunswick yard",HYPHEN_SPLIT,True,Wood
18890126p.65_p001.txt,106,Thorsten,Gothenburg,LONDON,789 bdls. mouldings,"Foy, Morgan, & Co.",,,1887,31,12,1887,True,"Thorsten (s)-Gothenburg-789 bdls. mouldings-Foy, Morgan, & Co.",HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,"98 bgs., 9 cs. turned wood",J. W. Uloth & Co.,LONDON,,,,,1887,31,12,1887,False,"98 bgs., 9 cs. turned wood-J. W. Uloth & Co.",HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,"28 bgs., 1 case turned wood",Maxime & Co.,LONDON,,,,,1887,31,12,1887,False,"28 bgs., 1 case turned wood-Maxime & Co.",HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,50 bdls. boards,United Horsenail Co.,LONDON,,,,,1887,31,12,1887,False,50 bdls. boards-United Horsenail Co.,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,83 deals,Farquharson & Co.,LONDON,,,,,1887,31,12,1887,False,83 deals-Farquharson & Co.,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,213 doz. floorings,J. Thomson & Co.,LONDON,,,,,1887,31,12,1887,False,213 doz. floorings-J. Thomson & Co.,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,187 pkgs. woodenware,A. Flaxman,LONDON,,,,,1887,31,12,1887,False,187 pkgs. woodenware-A. Flaxman,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,10 pkgs. woodenware,A. Olson,LONDON,,,,,1887,31,12,1887,False,10 pkgs. woodenware-A. Olson,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,280 pkgs. joinery,W. R. Crow & Son,LONDON,,,,,1887,31,12,1887,False,280 pkgs. joinery-W. R. Crow & Son,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,3 bdls. boxboards,Berner & Co.,LONDON,,,,,1887,31,12,1887,False,3 bdls. boxboards-Berner & Co.,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,1 bdl. laths,Wiengorst & Co.,LONDON,,,,,1887,31,12,1887,False,1 bdl. laths-Wiengorst & Co.,HYPHEN_SPLIT,True,Thorsten
18890126p.65_p001.txt,106,132 doz. deals and battens,Order,LONDON,,,,,1887,31,12,1887,False,132 doz. deals and battens-Order,HYPHEN_SPLIT,True,Thorsten
18890413p.382_p001.txt,128,Lake Superior,New York,LIVERPOOL,"47 cs., 250 bdls. handles",A. Field & Co.,,,1889,13,4,1889,True,"Lake Superior (s)-New York-47 cs., 250 bdls. handles-A. Field & Co.",HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,"4 pkgs., 11 cs.",Welsh & Lea,LIVERPOOL,,,,,1889,13,4,1889,False,"4 pkgs., 11 cs.-Welsh & Lea",HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,28 cs. handles,J. A. & E. Jenkins,LIVERPOOL,,,,,1889,13,4,1889,False,28 cs. handles-J. A. & E. Jenkins,HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,"505 pcs., 46 bdls. lumber",A. Dobell & Co.,LIVERPOOL,,,,,1889,13,4,1889,False,"505 pcs., 46 bdls. lumber-A. Dobell & Co.",HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,"3,335 bdls. lumber",Watson & Todd,LIVERPOOL,,,,,1889,13,4,1889,False,"3,335 bdls. lumber-Watson & Todd",HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,"2,995 staves",Hattley Hay,LIVERPOOL,,,,,1889,13,4,1889,False,"2,995 staves-Hattley Hay",HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,"1,788 bdls. staves","Sutherland, Innes, & Co.",LIVERPOOL,,,,,1889,13,4,1889,False,"1,788 bdls. staves-Sutherland, Innes, & Co.",HYPHEN_SPLIT,True,Lake Superior
18890413p.382_p001.txt,128,436 bdls. picker sticks,J. Gardner & Son,LIVERPOOL,,,,,1889,13,4,1889,False,436 bdls. picker sticks-J. Gardner & Son,HYPHEN_SPLIT,True,Lake Superior
18890511p.464_p002.txt,6,Pinner's Point,Norfolk,LONDON,"9,840 pcs. and bdls. walnut, 880 pcs. and bdls. poplar, 963 pcs. and bdls. oak",Cobbet & Co,,,1899,17,6,1899,True,"Pinner's Point (s)-Norfolk-9,840 pcs. and bdls. walnut, 880 pcs. and bdls. poplar, 963 pcs. and bdls. oak-Cobbet & Co",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"6,288 pcs. oak, 6,288 pcs. walnut",A. W. Rideal,LONDON,,,,,1899,17,6,1899,False,"6,288 pcs. oak, 6,288 pcs. walnut-A. W. Rideal",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"6,288 pcs. walnut, 2,774 pcs. oak",C. Leary & Co.,LONDON,,,,,1899,17,6,1899,False,"6,288 pcs. walnut, 2,774 pcs. oak-C. Leary & Co.",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"8,494 pcs. & bdls. walnut","Denny, Mott & Co",LONDON,,,,,1899,17,6,1899,False,"8,494 pcs. & bdls. walnut-Denny, Mott & Co",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,377 pcs. poplar,T. James,LONDON,,,,,1899,17,6,1899,False,377 pcs. poplar-T. James,HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"3,295 pcs. poplar lumber","Tagart, Beaton",LONDON,,,,,1899,17,6,1899,False,"3,295 pcs. poplar lumber-Tagart, Beaton",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"2,853 pcs. and bdls. walnut, 5,293 pcs. and bdls. poplar",L. C. Harvey,LONDON,,,,,1899,17,6,1899,False,"2,853 pcs. and bdls. walnut, 5,293 pcs. and bdls. poplar-L. C. Harvey",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"8,142 pcs. pine lumber",C. W. Manning,LONDON,,,,,1899,17,6,1899,False,"8,142 pcs. pine lumber-C. W. Manning",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"128 logs walnut, 2,431 pcs. and bdls. poplar",H. Herrmann,LONDON,,,,,1899,17,6,1899,False,"128 logs walnut, 2,431 pcs. and bdls. poplar-H. Herrmann",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"1,066 pcs. walnut, 1,219 pcs. poplar, 9,749 pcs. oak, 1,558 bdls. lumber",Churchill & Sim,LONDON,,,,,1899,17,6,1899,False,"1,066 pcs. walnut, 1,219 pcs. poplar, 9,749 pcs. oak, 1,558 bdls. lumber-Churchill & Sim",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,112 logs ash,J. Gardner & Sons,LONDON,,,,,1899,17,6,1899,False,112 logs ash-J. Gardner & Sons,HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,6,"1,549 doors, 14 bdls. mouldings",Crow & Son,LONDON,,,,,1899,17,6,1899,False,"1,549 doors, 14 bdls. mouldings-Crow & Son",HYPHEN_SPLIT,True,Pinner's Point
18890511p.464_p002.txt,48,May 3 Duke of Westminster,New York,ROYAL ALBERT DOCKS,200 pcs. lumber,G. Neighbour & Sons,,,1889,11,5,1889,False,May 3 Duke of Westminster -New York-200 pcs. lumber-G. Neighbour & Sons,HYPHEN_SPLIT,True,Duke of Westminster
18890511p.464_p002.txt,48,106 pcs. lumber,C. Gold & Co.,ROYAL ALBERT DOCKS,,,,,1889,11,5,1889,False,106 pcs. lumber-C. Gold & Co.,HYPHEN_SPLIT,True,Duke of Westminster
18890511p.464_p002.txt,48,"1,234 pcs. lumber",J. H. Leash & Co.,ROYAL ALBERT DOCKS,,,,,1889,11,5,1889,False,"1,234 pcs. lumber-J. H. Leash & Co.",HYPHEN_SPLIT,True,Duke of Westminster
18890511p.464_p002.txt,48,275 brls. bungs,H. Stopes & Co.,ROYAL ALBERT DOCKS,,,,,1889,11,5,1889,False,275 brls. bungs -H. Stopes & Co.,HYPHEN_SPLIT,True,Duke of Westminster
18890511p.464_p002.txt,48,"8,368 pcs., 2 cars boards, 2,980 staves",Churchill & Sim,ROYAL ALBERT DOCKS,,,,,1889,11,5,1889,False,"8,368 pcs., 2 cars boards, 2,980 staves-Churchill & Sim",HYPHEN_SPLIT,True,Duke of Westminster
18890511p.464_p002.txt,48,"31 bdls. hoops, 141 brls. skewers, 594 bdls. headings, 1,655 bdls. staves",Order,ROYAL ALBERT DOCKS,,,,,1889,11,5,1889,False,"31 bdls. hoops, 141 brls. skewers, 594 bdls. headings, 1,655 bdls. staves-Order",HYPHEN_SPLIT,True,Duke of Westminster
18890518p.4_p001.txt,118,June 14 Ariosto,Gothenburg,ALBERT DOCK,"339 bdls. boards, 52 deals",Wilsons,,,1897,19,6,1897,False,"June 14 Ariosto -Gothenburg-339 bdls. boards, 52 deals-Wilsons",HYPHEN_SPLIT,True,Ariosto
