source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_segment,extraction_method,needs_review,original_extracted_ship
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Anna Sophia,Memel,BRISTOL,—13,500 pcs,,,1875,21,8,1875,False,"Anna Sophia @ Memel,—13,500 pcs. oak staves, Order.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Randers,Holmstadt,BRISTOL,"—3,038 deals",&c,,,1875,21,8,1875,False,"Randers @ Holmstadt,—3,038 deals, &c., Harrison & Singleton.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Gloriosa,Kotka,BRISTOL,"—7,082 battens and boards",T,,,1875,21,8,1875,False,"Gloriosa @ Kotka,—7,082 battens and boards, T. Walker & Co.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Trois Frères,Fredrikshamn,BRISTOL,"—7,368 deals and boards",R,,,1875,21,8,1875,False,"Trois Frères @ Fredrikshamn,—7,368 deals and boards, R. Wade, Sons, & Co.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Margaret Elizabeth,Wyborg,BRISTOL,"—8,109 deals, 6,444 deals",&c,,,1875,21,8,1875,False,"Margaret Elizabeth @ Wyborg,—8,109 deals, 6,444 deals, &c., Harrison & Singleton.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Star,Riga,BRISTOL,—11,635 deals and &c,,,1875,21,8,1875,False,"Star @ Riga,—11,635 deals and &c., Harrison & Singleton.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Maynards,Morrisle,BRISTOL,"—18,684 deals",&c,,,1875,21,8,1875,False,"Maynards @ Morrisle,—18,684 deals, &c., battens, J. Rhodes & Co.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",9,Memoranda,Bernslepp,BRISTOL,—9,408 deals and Harrison & Singleton,,,1875,21,8,1875,False,"Memoranda @ Bernslepp,—9,408 deals and Harrison & Singleton.",MULTI_SPLIT,True,Clolia
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",14,Henry Reed,Drontheim,BO'NESS,—70 c,,,,1875,21,8,1875,False,"Henry Reed @ Drontheim,—70 c. deals, &c., Good.",MULTI_SPLIT,True,Henry Reed
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",14,Virago,Cronstadt,BO'NESS,—4,413 pcs,,,1875,21,8,1875,True,"Virago (s) @ Cronstadt,—4,413 pcs. lathwood, 2,000 rickers, 42 c. deals, &c., Wilson.",MULTI_SPLIT,True,Henry Reed
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",14,Friesland,Archangel,BO'NESS,—171 c,,,,1875,21,8,1875,False,"Friesland @ Archangel,—171 c. boards, &c., Granberg.",MULTI_SPLIT,True,Henry Reed
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",14,Coumoundouros,Archangel,BO'NESS,"—1,308 rickers, 1",740 pcs,,,1875,21,8,1875,False,"Coumoundouros @ Archangel,—1,308 rickers, 1,740 pcs. lathwood, Briggs.",MULTI_SPLIT,True,Henry Reed
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",14,Alpha,Arendal,BO'NESS,—1,708 pcs,,,1875,21,8,1875,False,"Alpha @ Arendal,—1,708 pcs. timber, 578 props, Ericsson.",MULTI_SPLIT,True,Henry Reed
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Minnie,Moss,BRISTOL,"—3,198 pit props, Allison, Cousland",& Co,,,1875,21,8,1875,False,"Minnie @ Moss,—3,198 pit props, Allison, Cousland, & Co.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Amanda,Gothenburg,BRISTOL,"—7,051 deals",J,,,1875,21,8,1875,False,"Amanda @ Gothenburg,—7,051 deals, J. T. Salvesen & Co.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Fanny Suppicich,Sundswall,BRISTOL,—558 pcs,,,,1875,21,8,1875,False,"Fanny Suppicich @ Sundswall,—558 pcs. timber, 1,547 battens, J. T. Salvesen & Co. St.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Johannes,Brevig,BRISTOL,"—5,397 battens",Order,,,1875,21,8,1875,False,"Johannes @ Brevig,—5,397 battens, Order.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Kjellestad,Hudikswall,BRISTOL,"—2,351 battens",717 pcs,,,1875,21,8,1875,False,"Kjellestad @ Hudikswall,—2,351 battens, 717 pcs. timber, Order.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Neptunus,Hernosand,BRISTOL,"—6,858 battens",J,,,1875,21,8,1875,False,"Neptunus @ Hernosand,—6,858 battens, J. T. Salvesen & Co.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Activ,St. Petersburg,BRISTOL,"—4,079 deals, 4,745 battens",A,,,1875,21,8,1875,False,"Activ @ St. Petersburg,—4,079 deals, 4,745 battens, A. Thomson & Nephews.",MULTI_SPLIT,True,Minnie
"1. p. 299-300 - January 6 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 4 1877_p002.txt",23,Norge,Drammen,BRISTOL,"—4,280 battens",Macpherson & McLaren,,,1875,21,8,1875,False,"Norge @ Drammen,—4,280 battens, Macpherson & McLaren.",MULTI_SPLIT,True,Minnie
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Constance,Riga,WICK,"—8,837 square sleepers, 972 half-square sleepers",Order,,,1877,4,8,1877,True,"Constance (s) @ Riga,—8,837 square sleepers, 972 half-square sleepers, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Kong Sleipner,Arendal,WICK,—719 props,R,,,1877,4,8,1877,False,"Kong Sleipner @ Arendal,—719 props, R. Wade, Son, & Co.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Oscar,Riga,WICK,"—34,179 deals and ends",Order,,,1877,4,8,1877,False,"Oscar @ Riga,—34,179 deals and ends, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Archimedes,Riga,WICK,"—10,188 deals",&c,,,1877,4,8,1877,False,"Archimedes @ Riga,—10,188 deals, &c., Harrison & Singleton.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Earl of Sunderland,Asbaecka,WICK,"—4,776 deals and boards",Order,,,1877,4,8,1877,False,"Earl of Sunderland @ Asbaecka,—4,776 deals and boards, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Radient,Stettin,WICK,"—49,180 oak staves",Order,,,1877,4,8,1877,False,"Radient @ Stettin,—49,180 oak staves, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Dantzig,Stettin,WICK,"—19,078 oak staves",Order,,,1877,4,8,1877,False,"Dantzig @ Stettin,—19,078 oak staves, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Malvina Wendt,Gefle,WICK,"—29,621 deals",&c,,,1877,4,8,1877,False,"Malvina Wendt @ Gefle,—29,621 deals, &c., T. Walker & Co.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,John,Sundswall,WICK,"—22,576 deals",&c,,,1877,4,8,1877,False,"John @ Sundswall,—22,576 deals, &c., Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Richard,Soderhamn,WICK,"—31,814 boards",Order,,,1877,4,8,1877,False,"Richard @ Soderhamn,—31,814 boards, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Danmark,Ljusne,WICK,"—10,990 boards",Order,,,1877,4,8,1877,False,"Danmark @ Ljusne,—10,990 boards, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Najaden,Sundswall,WICK,—2,243 pcs,,,1877,4,8,1877,False,"Najaden @ Sundswall, —2,243 pcs. mining timber, 197 pit props, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Melita,Riga,WICK,"—10,750 square sleepers, 1,172 half square sleepers",Order,,,1877,4,8,1877,True,"Melita (s) @ Riga, —10,750 square sleepers, 1,172 half square sleepers, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Dania,Riga,WICK,"—8,141 square sleepers, 814 half-square sleepers",Order,,,1877,4,8,1877,True,"Dania (s) @ Riga, —8,141 square sleepers, 814 half-square sleepers, Order.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p001.txt",158,Hoffnung,Wyburg,WICK,"—29,772 boards",W,,,1877,4,8,1877,False,"Hoffnung @ Wyburg,—29,772 boards, W. & A. Laycock.",MULTI_SPLIT,True,Constance
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Rolla,Gothenburg,NEW YORK,—970 pcs,,,,1874,22,8,1874,True,"Rolla (s) @ Gothenburg,—970 pcs. deals, 783 pcs. deal ends, 1,572 pcs. pipe staves, Order.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Agnes,Quebec,NEW YORK,—18,750 pcs,,,1874,22,8,1874,False,"Agnes @ Quebec,—18,750 pcs. deals, &c., Johnson.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Samso,Skien,NEW YORK,—161 c,,,,1874,22,8,1874,False,"Samso @ Skien,—161 c. deals, &c., Johnson.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Bucephalus,Quebec,NEW YORK,—10,256 pcs,,,1874,22,8,1874,False,"Bucephalus @ Quebec,—10,256 pcs.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,"deals and ends, Wright",Helsingfors,NEW YORK,—167 c,,,,1874,22,8,1874,False,"deals and ends, Wright @ Helsingfors,—167 c. deals, &c., Eyfstrom. John Sunkar,—188 c. deals, &c., Eyfstrom.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Althea,Miramichi,NEW YORK,13,430 pcs,,,1874,22,8,1874,False,"Althea @ Miramichi, 13,430 pcs. deals, &c., Granberg.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Kronprins Carl,Archangel,NEW YORK,—6,430 pcs,,,1874,22,8,1874,False,"Kronprins Carl @ Archangel,—6,430 pcs. deals, &c., Granberg. St.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Petersburg,Helsingfors,NEW YORK,—10,714 pcs,,,1874,22,8,1874,True,"Petersburg (s) @ Helsingfors,—10,714 pcs. deals, &c., Granberg.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Aimo,Abo,NEW YORK,—85 c,,,,1874,22,8,1874,False,"Aimo @ Abo,—85 c. deals, &c., Granberg.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Ganger Rolf,St. John's N.B.,NEW YORK,—83 c,,,,1874,22,8,1874,False,"Ganger Rolf @ St. John's N.B.,—83 c. deals, &c., Steeves.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Lily,Porsgrund,NEW YORK,"—14,009 pit props",93 c,,,1874,22,8,1874,False,"Lily @ Porsgrund,—14,009 pit props, 93 c. deals, &c., Johnson.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Lay,Christiania,NEW YORK,—464 pcs,,,,1874,22,8,1874,False,"Lay @ Christiania,—464 pcs. timber, 93 c. deals, &c., Johnson.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Flight,Quebec,NEW YORK,—220 c,,,,1874,22,8,1874,False,"Flight @ Quebec,—220 c. deals, 15 pcs. deals, &c., Johnson.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Inga,Christiania,NEW YORK,—370 cs,,,,1874,22,8,1874,False,"Inga @ Christiania,—370 cs. wood pulp, Order.",MULTI_SPLIT,True,Rolla
"1. p. 422-424 - April 28 1877 - Imports of Timber, &c. -  Timber Trades Journal Vol. 5 1877._p002.txt",3,Elise,Pitea,NEW YORK,—74 c,,,,1874,22,8,1874,False,"Elise @ Pitea,—74 c. deals, &c., Wilson.",MULTI_SPLIT,True,Rolla
