source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",93,Scandia,Riga,LONDON,"—7,369 pcs. battens",,,,1874,8,August,1874,False,early_at,0.9,"Order. Scandia @ Riga,—7,369 pcs. battens, Order. Plutus @ Riga,—3,472 pcs. boards, Order. Nueva @ Cuba,—137 logs mahogany, 1 log cedar, Mildred, Goyeneche & Co. Laura @ Danzig,—3 fms. firewood, Churchill & Sim; 1,010 pcs. timber, 87 pcs. staves, Order. Derby @ Riga,—12,428 sleepers, 896 pcs. birch, 9,730 pcs. staves, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",93,Plutus,Riga,LONDON,"—3,472 pcs. boards",,,,1874,8,August,1874,False,early_at,0.9,"Order. Plutus @ Riga,—3,472 pcs. boards, Order. Nueva @ Cuba,—137 logs mahogany, 1 log cedar, Mildred, Goyeneche & Co. Laura @ Danzig,—3 fms. firewood, Churchill & Sim; 1,010 pcs. timber, 87 pcs. staves, Order. Derby @ Riga,—12,428 sleepers, 896 pcs. birch, 9,730 pcs. staves, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",93,Nueva,Cuba,LONDON,"—137 logs mahogany, 1 log cedar, Mildred",,,,1874,8,August,1874,False,early_at,0.9,"Order. Nueva @ Cuba,—137 logs mahogany, 1 log cedar, Mildred, Goyeneche & Co. Laura @ Danzig,—3 fms. firewood, Churchill & Sim; 1,010 pcs. timber, 87 pcs. staves, Order. Derby @ Riga,—12,428 sleepers, 896 pcs. birch, 9,730 pcs. staves, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",93,Laura,Danzig,LONDON,"—3 fms. firewood, Churchill & Sim; 1,010 pcs. timber, 87 pcs. staves",,,,1874,8,August,1874,False,early_at,0.9,"Goyeneche & Co. Laura @ Danzig,—3 fms. firewood, Churchill & Sim; 1,010 pcs. timber, 87 pcs. staves, Order. Derby @ Riga,—12,428 sleepers, 896 pcs. birch, 9,730 pcs. staves, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",93,Derby,Riga,LONDON,"—12,428 sleepers, 896 pcs. birch, 9,730 pcs. staves, Order.",,,,1874,8,August,1874,False,early_at,0.9,"Order. Derby @ Riga,—12,428 sleepers, 896 pcs. birch, 9,730 pcs. staves, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",94,John Bull,Havre,LONDON,"—60 logs wood, 38 logs rosewood, Order. 5 cs. 498 gunstocks, 600 planks, 4 cs. 20,000 fore ends gunstocks, Order. 17,842 pcs. deals, 748 ends, 2,725 pcs. elm",,,,1874,8,August,1874,True,early_at,0.9,"John Bull (s) @ Havre,—60 logs wood, 38 logs rosewood, Order. 5 cs. 498 gunstocks, 600 planks, 4 cs. 20,000 fore ends gunstocks, Order. 17,842 pcs. deals, 748 ends, 2,725 pcs. elm, Order. Hanna @ Chatham,—226 bdls. palings, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",94,Hanna,Chatham,LONDON,"—226 bdls. palings, Order.",,,,1874,8,August,1874,False,early_at,0.9,"Order. Hanna @ Chatham,—226 bdls. palings, Order."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Chiara,Riga,LONDON,"—9,044 sleepers, 806 pcs. battens",,,,1874,8,August,1874,False,early_at,0.9,"Churchill & Sim. Chiara @ Riga,—9,044 sleepers, 806 pcs. battens, G. F. Neame & Co. Familien @ Fredrikstad,—437,299 pcs. deals and battens, Order. Louise @ Three Rivers,—28,286 pcs. deals, Simson & Mason. Olaf @ Sundswall,—16,123 deals and battens, G. F. Neame & Co. Hudson @ Sannesund,—84 fms. firewood, 595,100 pcs. staves, Duus, With & Co. Heidrun @ Gefle,—312 pcs. deals, 5,481 pcs. deals and battens, Order. Louise @ Three Rivers,—7,987 deals, 742 deal ends, 1,316 doz. deals and battens, J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Familien,Fredrikstad,LONDON,"—437,299 pcs. deals and battens",,,,1874,8,August,1874,False,early_at,0.9,"G. F. Neame & Co. Familien @ Fredrikstad,—437,299 pcs. deals and battens, Order. Louise @ Three Rivers,—28,286 pcs. deals, Simson & Mason. Olaf @ Sundswall,—16,123 deals and battens, G. F. Neame & Co. Hudson @ Sannesund,—84 fms. firewood, 595,100 pcs. staves, Duus, With & Co. Heidrun @ Gefle,—312 pcs. deals, 5,481 pcs. deals and battens, Order. Louise @ Three Rivers,—7,987 deals, 742 deal ends, 1,316 doz. deals and battens, J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Louise,Three Rivers,LONDON,"—28,286 pcs. deals",,,,1874,8,August,1874,False,early_at,0.9,"Order. Louise @ Three Rivers,—28,286 pcs. deals, Simson & Mason. Olaf @ Sundswall,—16,123 deals and battens, G. F. Neame & Co. Hudson @ Sannesund,—84 fms. firewood, 595,100 pcs. staves, Duus, With & Co. Heidrun @ Gefle,—312 pcs. deals, 5,481 pcs. deals and battens, Order. Louise @ Three Rivers,—7,987 deals, 742 deal ends, 1,316 doz. deals and battens, J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Olaf,Sundswall,LONDON,"—16,123 deals and battens",,,,1874,8,August,1874,False,early_at,0.9,"Simson & Mason. Olaf @ Sundswall,—16,123 deals and battens, G. F. Neame & Co. Hudson @ Sannesund,—84 fms. firewood, 595,100 pcs. staves, Duus, With & Co. Heidrun @ Gefle,—312 pcs. deals, 5,481 pcs. deals and battens, Order. Louise @ Three Rivers,—7,987 deals, 742 deal ends, 1,316 doz. deals and battens, J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Hudson,Sannesund,LONDON,"—84 fms. firewood, 595,100 pcs. staves, Duus",,,,1874,8,August,1874,False,early_at,0.9,"G. F. Neame & Co. Hudson @ Sannesund,—84 fms. firewood, 595,100 pcs. staves, Duus, With & Co. Heidrun @ Gefle,—312 pcs. deals, 5,481 pcs. deals and battens, Order. Louise @ Three Rivers,—7,987 deals, 742 deal ends, 1,316 doz. deals and battens, J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Louise,Three Rivers,LONDON,"—7,987 deals, 742 deal ends, 1,316 doz. deals and battens",,,,1874,8,August,1874,False,early_at,0.9,"Order. Louise @ Three Rivers,—7,987 deals, 742 deal ends, 1,316 doz. deals and battens, J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,J. S. Denolf. Amelia,Nyhamn,LONDON,"—1,316 doz. deals and battens",,,,1874,8,August,1874,False,early_at,0.9,"J. S. Denolf. Amelia @ Nyhamn,—1,316 doz. deals and battens, Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",95,Svea,Truxillo,LONDON,"—685 logs mahogany, 50 t. log ends, W. Guild & Co.",,,,1874,8,August,1874,False,early_at,0.9,"Order. Svea @ Truxillo,—685 logs mahogany, 50 t. log ends, W. Guild & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",96,Resolution,Drammen,LONDON,"—12,808 pcs. battens",,,,1874,8,August,1874,True,early_at,0.9,"Order. Resolution @ Drammen,—12,808 pcs. battens, Tagart & Co. Tcherkask (s) @ Odessa,—3,710 oak logs, J. Leonino & Co. Hugh Taylor (s) @ Cronstadt,—2,670 pcs. lathwood, G. Reynolds & Sons. Neptunus @ Krageroe,—126 fms. firewood, J. Neck & Sons; 200 boards, 4 spars, Order. Schwalbe (s) @ Bremen,—244 pcs. wood, H. Clayton, Son, & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",96,Tcherkask,Odessa,LONDON,"—3,710 oak logs",,,,1874,8,August,1874,True,early_at,0.9,"Tagart & Co. Tcherkask (s) @ Odessa,—3,710 oak logs, J. Leonino & Co. Hugh Taylor (s) @ Cronstadt,—2,670 pcs. lathwood, G. Reynolds & Sons. Neptunus @ Krageroe,—126 fms. firewood, J. Neck & Sons; 200 boards, 4 spars, Order. Schwalbe (s) @ Bremen,—244 pcs. wood, H. Clayton, Son, & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",96,Hugh Taylor,Cronstadt,LONDON,"—2,670 pcs. lathwood",,,,1874,8,August,1874,True,early_at,0.9,"J. Leonino & Co. Hugh Taylor (s) @ Cronstadt,—2,670 pcs. lathwood, G. Reynolds & Sons. Neptunus @ Krageroe,—126 fms. firewood, J. Neck & Sons; 200 boards, 4 spars, Order. Schwalbe (s) @ Bremen,—244 pcs. wood, H. Clayton, Son, & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",96,Neptunus,Krageroe,LONDON,"—126 fms. firewood, J. Neck & Sons; 200 boards, 4 spars",,,,1874,8,August,1874,True,early_at,0.9,"G. Reynolds & Sons. Neptunus @ Krageroe,—126 fms. firewood, J. Neck & Sons; 200 boards, 4 spars, Order. Schwalbe (s) @ Bremen,—244 pcs. wood, H. Clayton, Son, & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",96,Schwalbe,Bremen,LONDON,"—244 pcs. wood, H. Clayton, Son, & Co.",,,,1874,8,August,1874,True,early_at,0.9,"Order. Schwalbe (s) @ Bremen,—244 pcs. wood, H. Clayton, Son, & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Fido,Riga,LONDON,—311 fms. lathwood,,,,1874,8,August,1874,True,early_at,0.9,"Fido (s) @ Riga,—311 fms. lathwood, Order. Baron Holberg @ Richibucto,—11,252 pcs. deals, &c., 2,860 pcs. palings, Order. Louisa Ann Fanny (s) @ Gothenburg,—50 pcs. oars, Playford & Co.; 170 pcs. oars, J. A. Taleen. Darlington @ Gothenburg,—6,032 deals and battens, Order. Charles Little @ Ostend,—330 empty casks, Order. Budstikken @ Porsgrund,—1,728 deals, 9,483 battens, J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Baron Holberg,Richibucto,LONDON,"—11,252 pcs. deals, &c., 2,860 pcs. palings",,,,1874,8,August,1874,True,early_at,0.9,"Order. Baron Holberg @ Richibucto,—11,252 pcs. deals, &c., 2,860 pcs. palings, Order. Louisa Ann Fanny (s) @ Gothenburg,—50 pcs. oars, Playford & Co.; 170 pcs. oars, J. A. Taleen. Darlington @ Gothenburg,—6,032 deals and battens, Order. Charles Little @ Ostend,—330 empty casks, Order. Budstikken @ Porsgrund,—1,728 deals, 9,483 battens, J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Louisa Ann Fanny,Gothenburg,LONDON,"—50 pcs. oars, Playford & Co.; 170 pcs. oars",,,,1874,8,August,1874,True,early_at,0.9,"Order. Louisa Ann Fanny (s) @ Gothenburg,—50 pcs. oars, Playford & Co.; 170 pcs. oars, J. A. Taleen. Darlington @ Gothenburg,—6,032 deals and battens, Order. Charles Little @ Ostend,—330 empty casks, Order. Budstikken @ Porsgrund,—1,728 deals, 9,483 battens, J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,J. A. Taleen. Darlington,Gothenburg,LONDON,"—6,032 deals and battens",,,,1874,8,August,1874,True,early_at,0.9,"J. A. Taleen. Darlington @ Gothenburg,—6,032 deals and battens, Order. Charles Little @ Ostend,—330 empty casks, Order. Budstikken @ Porsgrund,—1,728 deals, 9,483 battens, J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Charles Little,Ostend,LONDON,—330 empty casks,,,,1874,8,August,1874,True,early_at,0.9,"Order. Charles Little @ Ostend,—330 empty casks, Order. Budstikken @ Porsgrund,—1,728 deals, 9,483 battens, J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Budstikken,Porsgrund,LONDON,"—1,728 deals, 9,483 battens",,,,1874,8,August,1874,True,early_at,0.9,"Order. Budstikken @ Porsgrund,—1,728 deals, 9,483 battens, J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Severn,Danzig,LONDON,"—6,000 pcs. staves, Heisch, Dodd, &",,,,1874,8,August,1874,True,early_at,0.9,"J. Neck & Sons. Severn (s) @ Danzig,—6,000 pcs. staves, Heisch, Dodd, & Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Henry Cook,Quebec,LONDON,"—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks",,,,1874,8,August,1874,False,early_at,0.9,"Co. Henry Cook @ Quebec,—76 pcs. oak, 100 pcs. elm, 401 pcs. pine, 47 pcs. pine masts, 913 pcs. planks, Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Favor,Trieste,LONDON,"—105,500 oak staves, Order. Gilmour, Rankin, &",,,,1874,8,August,1874,False,early_at,0.9,"Order. Favor @ Trieste,—105,500 oak staves, Order. Gilmour, Rankin, & Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
"8. p. 116-119 - August 8 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",98,Hydra,Christiania,LONDON,"—144 std. deals, battens and boards, Tagart & Co.",,,,1874,8,August,1874,False,early_at,0.9,"Co. Hydra @ Christiania,—144 std. deals, battens and boards, Tagart & Co."
