source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
18951123p.676_p001.txt,16,Alert,Fredrikstad,BOSTON,112 lds. battens and,,12,Nov,1895,23,November,1895,False,condensed,1.0,Alert-Fredrikstad-112 lds. battens and
18951123p.676_p001.txt,18,Argus,Soderhamn,BOSTON,330 lds. deals and,,13,Nov,1895,23,November,1895,False,condensed,0.9,Argus-Soderhamn-330 lds. deals and
18951123p.676_p001.txt,21,Llandaff City,New York,BRIDPORT,18 cs.,,19,Nov,1895,23,November,1895,True,condensed,1.0,Llandaff City (s)-New York-18 cs.
18951123p.676_p001.txt,26,Dominion,Montreal,BRISTOL,717 bdls. oak-,,19,Nov,1895,23,November,1895,True,condensed,0.9,Dominion (s)-Montreal-717 bdls. oak-
18951123p.676_p001.txt,31,Usk,Bordeaux,BRISTOL,950 lds. hewn fir-W. R.,W. R.,12,Nov,1895,23,November,1895,False,standard_dash,0.9,Nov. 12 Usk-Bordeaux-950 lds. hewn fir-W. R.
18951123p.676_p001.txt,33,Riverside,Miramichi,BRISTOL,"1,700 lds. sawn fir-J.",J.,12,Nov,1895,23,November,1895,False,condensed,0.9,"Riverside-Miramichi-1,700 lds. sawn fir-J."
18951123p.676_p001.txt,35,Glendower,Villa Garcia,BRISTOL,"1,300 lds. pitwood-",,12,Nov,1895,23,November,1895,False,condensed,0.9,"Glendower-Villa Garcia-1,300 lds. pitwood-"
18951123p.676_p001.txt,37,Rothesay,Lulea,BRISTOL,"1,250 lds. sawn fir-",,12,Nov,1895,23,November,1895,False,condensed,0.9,"13 Rothesay-Lulea-1,250 lds. sawn fir-"
18951123p.676_p001.txt,39,Callixene,Mobile,BRISTOL,"1,586 lds. hewn fir, 110",,12,Nov,1895,23,November,1895,False,condensed,0.9,"15 Callixene-Mobile-1,586 lds. hewn fir, 110"
18951123p.676_p001.txt,40,Baron Hambro,Bordeaux,BRISTOL,700 lds. pitwood-,,12,Nov,1895,23,November,1895,False,condensed,0.9,J. Bland & Co. Baron Hambro-Bordeaux-700 lds. pitwood-
18951123p.676_p001.txt,43,West Hanley,Hernösand,BRISTOL,"1,200 lds. pitwood-",,12,Nov,1895,23,November,1895,False,condensed,0.9,"16 West Hanley-Hernösand-1,200 lds. pitwood-"
18951123p.676_p001.txt,45,Clieveden,Bordeaux,BRISTOL,"1,750 lds. pitwood-New-",New-,12,Nov,1895,23,November,1895,False,condensed,0.9,"Clieveden-Bordeaux-1,750 lds. pitwood-New-"
18951123p.676_p001.txt,47,San Jose,Muros,BRISTOL,900 lds. pitwood-Powley,Powley,12,Nov,1895,23,November,1895,False,condensed,0.9,San Jose-Muros-900 lds. pitwood-Powley
18951123p.676_p001.txt,49,La Rochelle,Bayonne,BRISTOL,"1,450 lds. pitwood",,18,Nov,1895,23,November,1895,False,condensed,0.9,"18 La Rochelle-Bayonne-1,450 lds. pitwood-A."
18951123p.676_p001.txt,52,Dusty,Miller,BRISTOL,Quebec,,15,Nov,1895,23,November,1895,False,standard_dash,0.9,"Nov. 15 Dusty Miller-Quebec-41 lds. hewn oak,"
18951123p.676_p001.txt,56,Presente,Halifax,BRISTOL,561 lds. deals,,15,Nov,1895,23,November,1895,False,condensed,0.9,"Presente-Halifax-561 lds. deals,"
18951123p.676_p001.txt,59,Anna,Nederkix,EXETER,410 lds. deals and,,13,Nov,1895,23,November,1895,False,condensed,1.0,Anna-Nederkix-410 lds. deals and
18951123p.676_p001.txt,62,Myut,"Bathurst, N.B.",EXETER,"1,795 lds. deals",,12,Nov,1895,23,November,1895,False,condensed,1.0,"Myut-Bathurst, N.B.-1,795 lds. deals"
18951123p.676_p001.txt,63,T. Adams & Sons Bergslein,Bay Verte,EXETER,"1,419 lds. deals and",,16,Nov,1895,23,November,1895,False,condensed,0.9,"T. Adams & Sons Bergslein-Bay Verte-1,419 lds. deals and"
18951123p.676_p001.txt,67,Domino,Gothenburg,GRIMSBY,84 lds deals,,16,Nov,1895,23,November,1895,True,condensed,0.9,"Domino (s)-Gothenburg-84 lds deals,"
18951123p.676_p001.txt,68,Albano,Gothenburg,GRIMSBY,"304 lds. props, 60 lds.",,12,Nov,1895,23,November,1895,False,condensed,0.9,"Albano-Gothenburg-304 lds. props, 60 lds."
18951123p.676_p001.txt,71,MISSING_FROM_OCR,Riga,GRIMSBY,425 lds. boards and ends-J.,J.,12,Nov,1895,23,November,1895,False,condensed,0.9,Riga-425 lds. boards and ends-J.
18951123p.676_p001.txt,75,Dania,Hernösand,GRIMSBY,600 lds. props-,,12,Nov,1895,23,November,1895,True,condensed,0.9,Dania (s)-Hernösand-600 lds. props-
18951123p.676_p001.txt,77,Dauntless,Rafso,GRIMSBY,"1,848 battens and boards",,12,Nov,1895,23,November,1895,True,condensed,0.9,"13 Dauntless (s)-Rafso-1,848 battens and boards"
18951123p.676_p001.txt,78,Moller Andrew Longmore,Danzig,GRIMSBY,166 lds. sawn fir-,,12,Nov,1895,23,November,1895,False,condensed,0.9,Moller Andrew Longmore-Danzig-166 lds. sawn fir-
18951123p.676_p001.txt,82,Neptun,Halmstad,GRIMSBY,392 lds. props-E.,E.,12,Nov,1895,23,November,1895,True,condensed,0.9,Neptun (s)-Halmstad-392 lds. props-E.
