source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_segment,extraction_method,needs_review,original_extracted_ship
"12. 187-191 - September 29 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",28,Minerva,Skelleftea,REDWOOD,"—deals, ends, and boards fir, sawn; 1 dozen spars fir, hewn; 1 dozen handspikes fir, hewn",The Master,,,1877,29,9,1877,False,"Minerva @ Skelleftea,—deals, ends, and boards fir, sawn; 1 dozen spars fir, hewn; 1 dozen handspikes fir, hewn, The Master. G. B.",SMALL_MULTI_SPLIT,True,Minerva
"12. 187-191 - September 29 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",28,Doane,Miramichi,REDWOOD,"—31,723 deals, scantlings and ends fir, sawn, Price, Potter, Walker",& Co,,,1877,29,9,1877,False,"Doane @ Miramichi,—31,723 deals, scantlings and ends fir, sawn, Price, Potter, Walker, & Co.",SMALL_MULTI_SPLIT,True,Minerva
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",57,Matthew Cay,Three Rivers,LONDON,—23,001 pcs,,,1874,3,10,1874,False,"Matthew Cay @ Three Rivers,—23,001 pcs. deal ends, 1,622 pcs. deal ends, Churchill & Sim.",SMALL_MULTI_SPLIT,True,Matthew Cay
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",57,Speculationem,Archangel,LONDON,"—9,360 deals and battens",Order,,,1874,3,10,1874,False,"Speculationem @ Archangel,—9,360 deals and battens, Order.",SMALL_MULTI_SPLIT,True,Matthew Cay
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",57,August Fredrich,Archangel,LONDON,—492,213 pcs,,,1874,3,10,1874,False,"August Fredrich @ Archangel,—492, 213 pcs. staves, Duus, Brown & Co.",SMALL_MULTI_SPLIT,True,Matthew Cay
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",11,Concordia,Gallsta,LIVERPOOL,—34 c,,,,1874,3,10,1874,False,"Concordia @ Gallsta,—34 c. deals, Bjustrom.",SMALL_MULTI_SPLIT,True,Concordia
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",11,Alma,Skelleftea,LIVERPOOL,—49 c,,,,1874,3,10,1874,False,"Alma @ Skelleftea,—49 c. deals, Bjustrom.",SMALL_MULTI_SPLIT,True,Concordia
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",11,Oxford,Cronstadt,LIVERPOOL,—95 fms,,,,1874,3,10,1874,True,"Oxford (s) @ Cronstadt,—95 fms. firewood, Voigt. deals, &c., Bailey, wood, 6 fms. firewood, 231 c. deals, &c., Bailey.",SMALL_MULTI_SPLIT,True,Concordia
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",18,Agra,Quebec,LIVERPOOL,—484 pcs,,,,1874,3,10,1874,False,"Agra @ Quebec,—484 pcs. timber, 72 c. deals, &c., Steweni.",SMALL_MULTI_SPLIT,True,Agra
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",18,Johns,Rüsoer,LIVERPOOL,—1,594 pcs,,,1874,3,10,1874,False,"Johns @ Rüsoer,—1,594 pcs. timber, Jenkins.",SMALL_MULTI_SPLIT,True,Agra
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",18,Vikingen,Porsgrund,LIVERPOOL,"—1,827 poles, 2,193 pit props, 735 balks",29 c,,,1874,3,10,1874,False,"Vikingen @ Porsgrund,—1,827 poles, 2,193 pit props, 735 balks, 29 c. deals, &c., Wilson.",SMALL_MULTI_SPLIT,True,Agra
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",18,Erato,Riga,LIVERPOOL,—1,099 pcs,,,1874,3,10,1874,True,"Erato (s) @ Riga,—1,099 pcs. lathwood, Wilson.",SMALL_MULTI_SPLIT,True,Agra
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",19,Kelso,Riga,LIVERPOOL,—89 c,,,,1874,3,10,1874,True,"Kelso (s) @ Riga,—89 c. deals, 4,491 pcs. lathwood, 95 c. deal ends, Wilson.",SMALL_MULTI_SPLIT,True,Kelso
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",19,Volante,Cronstadt,LIVERPOOL,—2,059 pcs,,,1874,3,10,1874,True,"Volante (s) @ Cronstadt,—2,059 pcs. lathwood, 2,767 rickers, 151 c. deals, &c., Hornstedt.",SMALL_MULTI_SPLIT,True,Kelso
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",19,Milan,Cronstadt,LIVERPOOL,—1,099 pcs,,,1874,3,10,1874,True,"Milan (s) @ Cronstadt,—1,099 pcs. rickers, 25 c. deals, 28 c. boards, &c., Ericsson.",SMALL_MULTI_SPLIT,True,Kelso
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",24,Cairs,Quebec,BRISTOL,—1,150 pcs,,,1874,3,10,1874,False,"Cairs @ Quebec,—1,150 pcs. timber, 1,440 pcs. deals, 953 staves, Bayley & Co.",SMALL_MULTI_SPLIT,True,G. M. Cairs
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",24,Ceres,Archangel,BRISTOL,"—6,336 deals",&c,,,1874,3,10,1874,False,"Ceres @ Archangel,—6,336 deals, &c., Jones & Co.",SMALL_MULTI_SPLIT,True,G. M. Cairs
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",24,Cathinka,Archangel,BRISTOL,"—8,700 deals",Taylor & Co,,,1874,3,10,1874,False,"Cathinka @ Archangel,—8,700 deals, Taylor & Co.",SMALL_MULTI_SPLIT,True,G. M. Cairs
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",24,Elsinore,Cronstadt,BRISTOL,"—8,959 deals, 553 battens, 1,889 deal ends",[?],,,1874,3,10,1874,False,"Elsinore @ Cronstadt,—8,959 deals, 553 battens, 1,889 deal ends, [?].",SMALL_MULTI_SPLIT,True,G. M. Cairs
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",29,Elisa,Bjorneborg,BRISTOL,"—8,198 deals, 1,904 boards",Order,,,1874,3,10,1874,False,"Elisa @ Bjorneborg,—8,198 deals, 1,904 boards, Order. St.",SMALL_MULTI_SPLIT,True,Elisa
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",29,Peter,Bjorneborg,BRISTOL,"—14,100 deals, and boards",J,,,1874,3,10,1874,False,"Peter @ Bjorneborg,—14,100 deals, and boards, J. Rhodes & Co.",SMALL_MULTI_SPLIT,True,Elisa
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",29,Frederik de Minden,Memel,BRISTOL,—7,720 pcs,,,1874,3,10,1874,False,"Frederik de Minden @ Memel,—7,720 pcs. deals and boards, Order.",SMALL_MULTI_SPLIT,True,Elisa
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",29,Emma,Mem,BRISTOL,—7,391 pcs,,,1874,3,10,1874,False,"Emma @ Mem,—7,391 pcs. deals, battens and boards, a quantity of cork in bulk, R. Wade, Sons & Co.",SMALL_MULTI_SPLIT,True,Elisa
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",32,May,Archangel,BRISTOL,—10,118 pcs,,,1874,3,10,1874,False,"May @ Archangel,—10,118 pcs. deals, battens and boards, Order.",SMALL_MULTI_SPLIT,True,May
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",32,Coral Queen,Gothenburg,BRISTOL,"—15,849 bundles laths, Order; 2,256 battens",Harrison & Singleton,,,1874,3,10,1874,True,"Coral Queen (s) @ Gothenburg,—15,849 bundles laths, Order; 2,256 battens, Harrison & Singleton.",SMALL_MULTI_SPLIT,True,May
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",32,Prins Oscar,Mem,BRISTOL,—3,469 pcs,,,1874,3,10,1874,False,"Prins Oscar @ Mem,—3,469 pcs. battens and boards, R. Wade, Sons & Co.",SMALL_MULTI_SPLIT,True,May
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",34,Emilie,Bjorneborg,BRISTOL,—16,054 pcs,,,1874,3,10,1874,False,"Emilie @ Bjorneborg,—16,054 pcs. deals, battens and boards, May & Hassell.",SMALL_MULTI_SPLIT,True,Emilie
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",34,Inrika,Mem,BRISTOL,—4,674 pcs,,,1874,3,10,1874,False,"Inrika @ Mem,—4,674 pcs. deals, battens and boards, R. Wade, Sons & Co.",SMALL_MULTI_SPLIT,True,Emilie
"12. p. 179-182 - October 3 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p003.txt",34,Cedia,Rufso,BRISTOL,—15,278 pcs,,,1874,3,10,1874,False,"Cedia @ Rufso,—15,278 pcs. deals, battens and boards, R. Wade, Sons & Co.",SMALL_MULTI_SPLIT,True,Emilie
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",15,Eolus,Wyburg,LIVERPOOL,—57 c,,,,1874,17,10,1874,False,"Eolus @ Wyburg,—57 c. deals, &c., Brown.",SMALL_MULTI_SPLIT,True,Eolus
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",15,Stowelr,Cronstadt,LIVERPOOL,—12 fms,,,,1874,17,10,1874,True,"Stowelr (s) @ Cronstadt,—12 fms. firewood, 127 c. deals, &c., 5 fms. lathwood, Steweni.",SMALL_MULTI_SPLIT,True,Eolus
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",15,Adina,Tornea,LIVERPOOL,—36 c,,,,1874,17,10,1874,False,"Adina @ Tornea,—36 c. deals, &c., Steweni.",SMALL_MULTI_SPLIT,True,Eolus
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",15,Wells,Wyburg,LIVERPOOL,—255 c,,,,1874,17,10,1874,True,"Wells (s) @ Wyburg,—255 c. deals, &c., Wells. St.",SMALL_MULTI_SPLIT,True,Eolus
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",15,Paul,Archangel,LIVERPOOL,—232 c,,,,1874,17,10,1874,False,"Paul @ Archangel,—232 c. deals, &c., Shields.",SMALL_MULTI_SPLIT,True,Eolus
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",16,Orlando,Gothenburg,LIVERPOOL,—400 bls,,,,1874,17,10,1874,True,"Orlando (s) @ Gothenburg,—400 bls. wood pulp, 10,811 pit props, Wilson.",SMALL_MULTI_SPLIT,True,Orlando
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",16,Rapide,Ny Carleby,LIVERPOOL,—76 c,,,,1874,17,10,1874,False,"Rapide @ Ny Carleby,—76 c. deals, &c., Shields.",SMALL_MULTI_SPLIT,True,Orlando
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",16,Fermia,Wasa,LIVERPOOL,—79 c,,,,1874,17,10,1874,True,"Fermia (s) @ Wasa,—79 c. deals, &c., Massey.",SMALL_MULTI_SPLIT,True,Orlando
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",16,Angelo,Christiania,LIVERPOOL,—160 cs,,,,1874,17,10,1874,True,"Angelo (s) @ Christiania,—160 cs. wood pulp, 7,906 pit props, 131 c. deals, &c., Wilson.",SMALL_MULTI_SPLIT,True,Orlando
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",17,Xanthos,Cronstadt,LIVERPOOL,—11 c,,,,1874,17,10,1874,True,"Xanthos (s) @ Cronstadt,—11 c. boards, 8,412 rickers, Wilson.",SMALL_MULTI_SPLIT,True,Xanthos
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",17,Ceres,Helsingfors,LIVERPOOL,—256 c,,,,1874,17,10,1874,True,"Ceres (s) @ Helsingfors,—256 c. deals, &c., 100 pcs. timber, Massey.",SMALL_MULTI_SPLIT,True,Xanthos
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",17,Emma,Wyburg,LIVERPOOL,—128 c,,,,1874,17,10,1874,False,"Emma @ Wyburg,—128 c. deals, &c., Shields.",SMALL_MULTI_SPLIT,True,Xanthos
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",17,Juno,Ullanger,LIVERPOOL,—75 c,,,,1874,17,10,1874,False,"Juno @ Ullanger,—75 c. deals, &c., Granberg.",SMALL_MULTI_SPLIT,True,Xanthos
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",47,Wilhelm,Gefle,BRISTOL,—8,023 pcs,,,1874,17,10,1874,False,"Wilhelm @ Gefle,—8,023 pcs. deals, battens, and stocks, 300 pcs. ½-sleeper blocks, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",47,Julia,Pitea,BRISTOL,—11,457 pcs,,,1874,17,10,1874,False,"Julia @ Pitea,—11,457 pcs. deals, battens, and boards, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",47,Venus,Hernosand,BRISTOL,—12,550 pcs,,,1874,17,10,1874,False,"Venus @ Hernosand,—12,550 pcs. battens, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",47,Anemone,Soderhamn,BRISTOL,—4,705 pcs,,,1874,17,10,1874,False,"Anemone @ Soderhamn,—4,705 pcs. deals, battens, and boards, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",49,Mercur,Memel,BRISTOL,—4,130 pcs,,,1874,17,10,1874,False,"Mercur @ Memel,—4,130 pcs. deals and battens, R. Wade, Sons, & Co.",SMALL_MULTI_SPLIT,True,Mercur
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",49,Diana (s.),Riga,BRISTOL,—13,630 pcs,,,1874,17,10,1874,False,"Diana (s.) @ Riga,—13,630 pcs. deal, 1,089 pcs. deal ends, J. Rhodes & Co.",SMALL_MULTI_SPLIT,True,Mercur
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",49,Brilliant,Windau,BRISTOL,—2,191 pcs,,,1874,17,10,1874,False,"Brilliant @ Windau,—2,191 pcs. sleepers, firewood, Fleetham & Co.",SMALL_MULTI_SPLIT,True,Mercur
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",49,Soskende,Bjorneborg,BRISTOL,—12,221 pcs,,,1874,17,10,1874,False,"Soskende @ Bjorneborg,—12,221 pcs. sleepers, R. Wade, Sons, & Co.",SMALL_MULTI_SPLIT,True,Mercur
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",53,Arnon,Gefle,BRISTOL,—12,235 pcs,,,1874,17,10,1874,False,"Arnon @ Gefle,—12,235 pcs. deals, battens, and boards, T. Walker & Co.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",53,Alpha,Riga,BRISTOL,—2,291 pcs,,,1874,17,10,1874,False,"Alpha @ Riga,—2,291 pcs. deals, J. Rhodes & Co.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",53,Velox,Bjorneborg,BRISTOL,—3,252 pcs,,,1874,17,10,1874,False,"Velox @ Bjorneborg,—3,252 pcs. deals and boards, J. Rhodes & Co.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",53,Amelie,Miramichi,BRISTOL,—14,991 pcs,,,1874,17,10,1874,False,"Amelie @ Miramichi,—14,991 pcs. deals, battens, and boards, Order.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",73,Wilhelm,Gefle,BRISTOL,—8,023 pcs,,,1874,17,10,1874,False,"Wilhelm @ Gefle,—8,023 pcs. deals, battens, and stocks, 300 pcs. ½-sleeper blocks, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",73,Julia,Pitea,BRISTOL,—11,457 pcs,,,1874,17,10,1874,False,"Julia @ Pitea,—11,457 pcs. deals, battens, and boards, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",73,Venus,Hernosand,BRISTOL,—12,550 pcs,,,1874,17,10,1874,False,"Venus @ Hernosand,—12,550 pcs. battens, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",73,Anemone,Soderhamn,BRISTOL,—4,705 pcs,,,1874,17,10,1874,False,"Anemone @ Soderhamn,—4,705 pcs. deals, battens, and boards, Order.",SMALL_MULTI_SPLIT,True,Wilhelm
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",79,Arnon,Gefle,BRISTOL,—12,235 pcs,,,1874,17,10,1874,False,"Arnon @ Gefle,—12,235 pcs. deals, battens, and boards, T. Walker & Co.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",79,Alpha,Riga,BRISTOL,—2,291 pcs,,,1874,17,10,1874,False,"Alpha @ Riga,—2,291 pcs. deals, J. Rhodes & Co.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",79,Velox,Bjorneborg,BRISTOL,—3,252 pcs,,,1874,17,10,1874,False,"Velox @ Bjorneborg,—3,252 pcs. deals and boards, J. Rhodes & Co.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",79,Amelie,Miramichi,BRISTOL,—14,991 pcs,,,1874,17,10,1874,False,"Amelie @ Miramichi,—14,991 pcs. deals, battens, and boards, Order.",SMALL_MULTI_SPLIT,True,Arnon
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",87,Vesta,Dram,BRISTOL,—8,640 pcs,,,1874,17,10,1874,False,"Vesta @ Dram,—8,640 pcs. battens, R. Melville & Co.",SMALL_MULTI_SPLIT,True,Vesta
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",87,Neva,Riga,BRISTOL,—885 pcs,,,,1874,17,10,1874,False,"Neva @ Riga,—885 pcs. deal ends, 372 pcs. timber, Order.",SMALL_MULTI_SPLIT,True,Vesta
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",87,Elgin,Riga,BRISTOL,—1,075 pcs,,,1874,17,10,1874,False,"Elgin @ Riga,—1,075 pcs. timber, 1,235 deals, M. Thomson & Co. Heinrich III.",SMALL_MULTI_SPLIT,True,Vesta
"13. p. 193-195 - October 17 1874 - Imports of Timber, &c. - Timber Trades Journal Vol. 2 1875_p002.txt",87,Friederik Wilhelmine,Danzig,BRISTOL,346 pcs,,,,1874,17,10,1874,False,"Friederik Wilhelmine @ Danzig, 346 pcs. timber, 606 pcs. lathwood, Order.",SMALL_MULTI_SPLIT,True,Vesta
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,5,Calista Hava,Pensacola,NEW YORK,—786 pcs,,,,1875,16,10,1875,False,"Calista Hava @ Pensacola,—786 pcs. timber, 59 deals, Order.",SMALL_MULTI_SPLIT,True,Calista Hava
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,5,Sarah Andrews,Pensacola,NEW YORK,"—2,643 spruce deals, 1,552 ends, 7,560 palings, 15,373 battens",A,,,1875,16,10,1875,False,"Sarah Andrews @ Pensacola,—2,643 spruce deals, 1,552 ends, 7,560 palings, 15,373 battens, A.",SMALL_MULTI_SPLIT,True,Calista Hava
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,5,Baltgae von Platen,Lulea,NEW YORK,—19,828 deals and Wikstrom,,,1875,16,10,1875,True,"Baltgae von Platen (s) @ Lulea,—19,828 deals and Wikstrom.",SMALL_MULTI_SPLIT,True,Calista Hava
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,23,Dania,Swartwick,NEW YORK,—205 c,,,,1875,16,10,1875,True,"Dania (s) @ Swartwick,—205 c. deals, &c., Brown.",SMALL_MULTI_SPLIT,True,Dania
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,23,Oxford,Wyburg,NEW YORK,—233 c,,,,1875,16,10,1875,True,"Oxford (s) @ Wyburg,—233 c. deals, &c., 3 c. deal ends, 3,432 pcs. lathwood, Bailey. St.",SMALL_MULTI_SPLIT,True,Dania
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,23,Mattheus,Archangel,NEW YORK,—66 c,,,,1875,16,10,1875,False,"Mattheus @ Archangel,—66 c. deal deals, Granberg. A.",SMALL_MULTI_SPLIT,True,Dania
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,23,Nanninger,Neder Kalix,NEW YORK,—5 lds,,,,1875,16,10,1875,False,"Nanninger @ Neder Kalix,—5 lds. firewood, 43 c. deals, &c., Voigt.",SMALL_MULTI_SPLIT,True,Dania
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,24,Egden,Arendal,NEW YORK,"—2,495 poles",443 pcs,,,1875,16,10,1875,False,"Egden @ Arendal,—2,495 poles, 443 pcs. timber, Briggs.",SMALL_MULTI_SPLIT,True,Egden
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,24,Hero,Christiania,NEW YORK,—127 c,,,,1875,16,10,1875,False,"Hero @ Christiania,—127 c. deals, &c., 20 c. battens, Wilson.",SMALL_MULTI_SPLIT,True,Egden
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,24,Pacific,Gothenburg,NEW YORK,—17 c,,,,1875,16,10,1875,True,"Pacific (s) @ Gothenburg,—17 c. battens, 945 bdls. laths, Wilson.",SMALL_MULTI_SPLIT,True,Egden
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,24,Emily,Fernandina,NEW YORK,—10 c,,,,1875,16,10,1875,False,"Emily @ Fernandina,—10 c. deals, Johnson.",SMALL_MULTI_SPLIT,True,Egden
13. p. 197-200 - October 16 1875 - Timber Trades Journal Vol. 3 1875_p002.txt,24,Veritas,Wyburg,NEW YORK,—77 c,,,,1875,16,10,1875,False,"Veritas @ Wyburg,—77 c. deals,",SMALL_MULTI_SPLIT,True,Egden
"14. 217-220 - October 27 1877 - Imports of Timbers, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",53,Triton,Gothenburg,DUNDEE,—quantity pit props,P,,,1877,27,10,1877,False,"Triton @ Gothenburg,—quantity pit props, P. Osbeck; quantity pit props, P. Osbeck; quantity staves and headings, Hall Brothers.",SMALL_MULTI_SPLIT,True,Triton
"14. 217-220 - October 27 1877 - Imports of Timbers, &c. - Timber Trades Journal Vol. 5 1877_p003.txt",53,Sebastian,Quebec,DUNDEE,—280 pieces oak,51 pcs,,,1877,27,10,1877,False,"Sebastian @ Quebec,—280 pieces oak, 51 pcs. birch, 19 pcs. elm, 74 pcs. ash, 184 pcs. red pine, 128 pcs. white pine, 8,692 deals, 1,053 deal ends, 1,200 staves, Order.",SMALL_MULTI_SPLIT,True,Triton
"14. p. 207-209 - October 31 1874 - Imports of TImber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",13,Proven,Libau,LONDON,"—23,905 oak staves",Order,,,1874,31,10,1874,False,"Proven @ Libau,—23,905 oak staves, Order.",SMALL_MULTI_SPLIT,True,Proven
"14. p. 207-209 - October 31 1874 - Imports of TImber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",13,Constantin,Sundswall,LONDON,"—19,623 deals, battens, and ends",Order,,,1874,31,10,1874,False,"Constantin @ Sundswall,—19,623 deals, battens, and ends, Order.",SMALL_MULTI_SPLIT,True,Proven
"14. p. 207-209 - October 31 1874 - Imports of TImber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",13,Colonist,Miramichi,LONDON,—15,117 pcs,,,1874,31,10,1874,False,"Colonist @ Miramichi,—15,117 pcs. deals, 637 pcs. ends, 4,900 pcs. palings, Holmsund,—1,131 doz. deals, Order.",SMALL_MULTI_SPLIT,True,Proven
"14. p. 207-209 - October 31 1874 - Imports of TImber, &c. - Timber Trades Journal Vol. 2 1875_p001.txt",14,Loch Lomond,St. John,LONDON,N,,,,1874,31,10,1874,False,"Loch Lomond @ St. John, N.B.,—50 logs wood, 18 pcs. pine, 1,586 pcs. deals, 9,886 pcs. deal ends, 6 fms. firewood, Order.",SMALL_MULTI_SPLIT,True,Loch Lomond
