source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
18931118p.2_p001.txt,5,Timber Merchants and,Saw,CORK,millers,,30,Oct,1893,18,November,1893,False,condensed,0.9,"Timber Merchants and Saw-millers,"
18931118p.2_p001.txt,18,Telegraphic,Address,INVERNESS,"""TIMBER, INVERNESS.""",,30,Oct,1893,18,November,1893,False,condensed,1.0,"Telegraphic Address—""TIMBER, INVERNESS."""
18931118p.2_p001.txt,62,SD sawn yellow,,GREENOCK,pine 20 lgs 1 1,,30,Oct,1893,18,November,1893,False,condensed,0.9,10 SD sawn yellow pine— 20 lgs 1 1
18931118p.2_p001.txt,65,SD Quebec,,GREENOCK,oak 26 lgs 7½,,30,Oct,1893,18,November,1893,False,condensed,0.9,30 SD Quebec oak— 26 lgs 7½
18931118p.2_p001.txt,96,Magnus Lagaboter,Sundswall,GREENOCK,"401 lds. fir hewn, 407 lds. fir sawn-J. Fleming & Co.",J. Fleming & Co.,11,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 11 Magnus Lagaboter—Sundswall-401 lds. fir hewn, 407 lds. fir sawn—J. Fleming & Co."
18931118p.2_p001.txt,97,Richard Cobden,Lofvik,GREENOCK,"585 lds. deals, battens, &c., 48 lds. firewood-G. Gordon & Co.",G. Gordon & Co.,11,Nov,1893,18,November,1893,False,condensed,0.9,"Richard Cobden-Lofvik-585 lds. deals, battens, &c., 48 lds. firewood-G. Gordon & Co."
18931118p.2_p001.txt,98,Sophie,Fredrikvoern,GREENOCK,6 lds. firewood-C. Ludwig & Co.,C. Ludwig & Co.,11,Nov,1893,18,November,1893,False,condensed,0.9,Sophie - Fredrikvoern - 6 lds. firewood-C. Ludwig & Co.
18931118p.2_p001.txt,99,Nielsine,Wanevik,GREENOCK,5 lds.firewood-Ludwig,Ludwig,11,Nov,1893,18,November,1893,True,condensed,0.9,Nielsine (s)-Wanevik-5 lds.firewood-Ludwig
18931118p.2_p001.txt,101,Dovre,Fredrikshald,GREENOCK,"455 lds. pit props-Rennie, Bryson, & Co.","Rennie, Bryson, & Co.",10,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 10 Dovre-Fredrikshald-455 lds. pit props-Rennie, Bryson, & Co."
18931118p.2_p001.txt,102,Ansgar,Memel,GREENOCK,131 lds. oak staves-Pearson,Pearson,10,Nov,1893,18,November,1893,False,condensed,0.9,Ansgar-Memel-131 lds. oak staves-Pearson
18931118p.2_p001.txt,103,Harriet,Risoer,GREENOCK,249 lds. pit props-Madsen,Madsen,11,Nov,1893,18,November,1893,False,condensed,0.9,11 Harriet-Risoer-249 lds. pit props-Madsen
18931118p.2_p001.txt,104,Immanuel,Brevig,GREENOCK,215 lds. pit props-Rennie,Rennie,10,Nov,1893,18,November,1893,False,condensed,0.9,Immanuel-Brevig-215 lds. pit props-Rennie
18931118p.2_p001.txt,105,Carl,Riga,GREENOCK,216 lds. pit props-Spowart & Co.,Spowart & Co.,10,Nov,1893,18,November,1893,False,condensed,0.9,Carl-Riga-216 lds. pit props-Spowart & Co.
18931118p.2_p001.txt,106,Isaak,Riga,GREENOCK,450 lds.pit props-Love & Stewart,Love & Stewart,10,Nov,1893,18,November,1893,False,condensed,0.9,Isaak-Riga-450 lds.pit props-Love & Stewart
18931118p.2_p001.txt,107,Karm,Halmstad,GREENOCK,490 lds. pit props-Love,Love,10,Nov,1893,18,November,1893,True,condensed,0.9,Karm (s)-Halmstad-490 lds. pit props-Love
18931118p.2_p001.txt,108,Magnet,Gothenburg,GREENOCK,"180 lds. pit props-Rennie, Bryson, & Co.","Rennie, Bryson, & Co.",10,Nov,1893,18,November,1893,False,condensed,0.9,"Magnet-Gothenburg-180 lds. pit props-Rennie, Bryson, & Co."
18931118p.2_p001.txt,109,Zephyr,Gothenburg,GREENOCK,"210 lds. pit props-Rennie, Bryson & Co.","Rennie, Bryson & Co.",13,Nov,1893,18,November,1893,False,condensed,0.9,"13 Zephyr-Gothenburg-210 lds. pit props-Rennie, Bryson & Co."
18931118p.2_p001.txt,110,Rota,Gothenburg,GREENOCK,150 lds. pit props-Rennie,Rennie,13,Nov,1893,18,November,1893,False,condensed,0.9,Rota-Gothenburg-150 lds. pit props-Rennie
18931118p.2_p001.txt,111,Maven,Skien,GREENOCK,120 lds. props-Love & Stewart,Love & Stewart,13,Nov,1893,18,November,1893,False,condensed,0.9,Maven-Skien-120 lds. props-Love & Stewart
18931118p.2_p001.txt,112,Larus,Risoer,GREENOCK,300 lds. pit props-Madsen,Madsen,13,Nov,1893,18,November,1893,False,condensed,0.9,Larus-Risoer-300 lds. pit props-Madsen
18931118p.2_p001.txt,114,Andrew Longmore,Stettin,GREENOCK,150 lds. hewn fir-A. R. Watson & Co.,A. R. Watson & Co.,10,Nov,1893,18,November,1893,False,standard_dash,0.9,Nov. 10 Andrew Longmore-Stettin-150 lds. hewn fir-A. R. Watson & Co.
18931118p.2_p001.txt,116,Noas,Riga,BO'NESS,375 lds. fir props-Love,Love,8,Nov,1893,18,November,1893,False,standard_dash,1.0,Nov. 8 Noas-Riga-375 lds. fir props-Love
18931118p.2_p001.txt,117,Johannes,Riga,BO'NESS,480 lds. fir props-Love,Love,10,Nov,1893,18,November,1893,False,condensed,1.0,10 Johannes-Riga-480 lds. fir props-Love
18931118p.2_p001.txt,118,Roeskilde,Christiania,BO'NESS,114 lds. fir pitwood-J. Denholm & Co.,J. Denholm & Co.,8,Nov,1893,18,November,1893,False,condensed,1.0,Roeskilde-Christiania-114 lds. fir pitwood-J. Denholm & Co.
18931118p.2_p001.txt,119,Fortuna,Christiania,BO'NESS,190 lds. fir props-J. Kennedy & Co.,J. Kennedy & Co.,8,Nov,1893,18,November,1893,False,condensed,1.0,Fortuna-Christiania-190 lds. fir props-J. Kennedy & Co.
18931118p.2_p001.txt,134,Alette,Halmstad,DUNDEE,200 lds. fir props-Love & Stewart,Love & Stewart,7,Nov,1893,18,November,1893,False,standard_dash,0.9,Nov. 7 Alette-Halmstad-200 lds. fir props-Love & Stewart
18931118p.2_p001.txt,135,Sirius,Halmstad,DUNDEE,186 lds. fir props-Love & Stewart,Love & Stewart,13,Nov,1893,18,November,1893,False,condensed,0.9,13 Sirius-Halmstad-186 lds. fir props-Love & Stewart
18931118p.2_p001.txt,136,Hungaria,Cronstadt,DUNDEE,"1,592 lds. battens and boards, 81 lds. firewood-Bell & Co.",Bell & Co.,13,Nov,1893,18,November,1893,True,condensed,0.9,"13 Hungaria (s)-Cronstadt-1,592 lds. battens and boards, 81 lds. firewood-Bell & Co."
18931118p.2_p001.txt,138,Carl X. V.,Gothenburg,DUNDEE,"8,450 pcs. fir props-C. Salvesen & Co.",C. Salvesen & Co.,7,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 7 Carl X. V.-Gothenburg-8,450 pcs. fir props-C. Salvesen & Co."
18931118p.2_p001.txt,139,Frank,Riga,DUNDEE,595 lds. fir deals and battens-Mitchell Thomson & Co.,Mitchell Thomson & Co.,10,Nov,1893,18,November,1893,False,condensed,0.9,10 Frank-Riga-595 lds. fir deals and battens-Mitchell Thomson & Co.
18931118p.2_p001.txt,140,Anna,Kragero,DUNDEE,93 lds. fir pitprops-A. Walker,A. Walker,7,Nov,1893,18,November,1893,False,condensed,0.9,Anna-Kragero-93 lds. fir pitprops-A. Walker
18931118p.2_p001.txt,141,Frithiof,Gothenburg,DUNDEE,167 lds. fir props-C. Salvesen & Co.,C. Salvesen & Co.,13,Nov,1893,18,November,1893,False,condensed,0.9,13 Frithiof-Gothenburg-167 lds. fir props-C. Salvesen & Co.
18931118p.2_p001.txt,142,Christine,Sundswall,DUNDEE,298 lds. fir battens-Mitchell Thomson & Co.,Mitchell Thomson & Co.,7,Nov,1893,18,November,1893,False,condensed,0.9,Christine-Sundswall-298 lds. fir battens-Mitchell Thomson & Co.
18931118p.2_p001.txt,143,Marie,Kragero,DUNDEE,4 lds. firewood-C. Salvesen,C. Salvesen,7,Nov,1893,18,November,1893,False,condensed,0.9,Marie-Kragero-4 lds. firewood-C. Salvesen
18931118p.2_p001.txt,145,Prussian,Boston,DUNDEE,"25 logs mahogany-Edmiston & Mitchells 5,100 staves-T. Kerr",Edmiston & Mitchells,7,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 7 Prussian-Boston-25 logs mahogany-Edmiston & Mitchells ; 5,100 staves-T. Kerr"
18931118p.2_p001.txt,146,Durani,Montreal,DUNDEE,"10,984 deals-Singleton, Dunn, & Co. 1,702 deal ends, 12,231 deals-Allison, Cousland, & Co. ; 880 deals-F. A. Lightbody","Singleton, Dunn, & Co.",7,Nov,1893,18,November,1893,False,condensed,0.9,"Durani - Montreal-10,984 deals-Singleton, Dunn, & Co. ; 1,702 deal ends, 12,231 deals-Allison, Cousland, & Co. ; 880 deals-F. A. Lightbody"
18931118p.2_p001.txt,147,Clack Nerano,New York,DUNDEE,"1,157 bdls. staves, 5,722 bdls. and 390 pipe staves, 62 bdls. mouldings",,7,Nov,1893,18,November,1893,False,condensed,0.9,"Clack Nerano-New York-1,157 bdls. staves, 5,722 bdls. and 390 pipe staves, 62 bdls. mouldings-Order"
18931118p.2_p001.txt,149,Veram,Baltimore,DUNDEE,"2,363 pcs. oak boards, 2,590 pcs. walnut boards-Wright, Graham, & Co. 1,787 pcs. oak-J. Kennedy & Co.; 29 poplar logs, 52 walnut logs, 13,334 pcs. walnut, 20 white oak logs, 897 white oak planks, 1,031 walnut boards-Edmiston & Mitchells ; 8 poplar logs, 113 logs walnut, 852 oak squares, 732 oak planks, 628 walnut boards-Cant & Kemp ; 1,282 pine deals, 357 oak planks-Allison, Cousland, & Co. ; 510 pcs ash, 338 pcs. poplar, 2,761 pcs oak, 100 logs walnut-T. Kerr & Co.","Wright, Graham, & Co.",7,Nov,1893,18,November,1893,False,condensed,0.9,"Veram-Baltimore-2,363 pcs. oak boards, 2,590 pcs. walnut boards-Wright, Graham, & Co. ; 1,787 pcs. oak-J. Kennedy & Co.; 29 poplar logs, 52 walnut logs, 13,334 pcs. walnut, 20 white oak logs, 897 white oak planks, 1,031 walnut boards-Edmiston & Mitchells ; 8 poplar logs, 113 logs walnut, 852 oak squares, 732 oak planks, 628 walnut boards-Cant & Kemp ; 1,282 pine deals, 357 oak planks-Allison, Cousland, & Co. ; 510 pcs ash, 338 pcs. poplar, 2,761 pcs oak, 100 logs walnut-T. Kerr & Co."
18931118p.2_p001.txt,150,State of California,New York,DUNDEE,"3,600 hhd. staves-R. Hamilton & Co. 10,500 pcs. lumber-Order",R. Hamilton & Co.,7,Nov,1893,18,November,1893,False,condensed,0.9,"State of California-New York-3,600 hhd. staves-R. Hamilton & Co.; 10,500 pcs. lumber-Order"
18931118p.2_p001.txt,152,Souvorostra,Pensacola,GREENOCK,"2,244 pcs. pipe timber, 418 pipe deals-F. Briggs & Co.",F. Briggs & Co.,6,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 6 Souvorostra-Pensacola-2,244 pcs. pipe timber, 418 pipe deals-F. Briggs & Co."
18931118p.2_p001.txt,154,Lembit,Cronstadt,GREENOCK,"9,955 deals-Salvesen",Salvesen,6,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 6 Lembit-Cronstadt-9,955 deals-Salvesen"
18931118p.2_p001.txt,155,Brigitte,Cronstadt,GREENOCK,"18,276 battens-Salvesen",Salvesen,6,Nov,1893,18,November,1893,False,condensed,0.9,"Brigitte-Cronstadt-18,276 battens-Salvesen"
18931118p.2_p001.txt,156,Alexander,Riga,GREENOCK,"10,571 deals and battens-M'Pherson & M'Laren",M'Pherson & M'Laren,6,Nov,1893,18,November,1893,False,condensed,0.9,"Alexander-Riga-10,571 deals and battens-M'Pherson & M'Laren"
18931118p.2_p001.txt,157,Carmelita,Sundswall,GREENOCK,"13,668 battens, 570 spars-P. & J. Wilkie",P. & J. Wilkie,8,Nov,1893,18,November,1893,False,condensed,0.9,"8 Carmelita-Sundswall-13,668 battens, 570 spars-P. & J. Wilkie"
18931118p.2_p001.txt,158,Gustaf,Sundswall,GREENOCK,"18,844 deals and battens-W. Young & Co.",W. Young & Co.,6,Nov,1893,18,November,1893,False,condensed,0.9,"Gustaf-Sundswall-18,844 deals and battens-W. Young & Co."
18931118p.2_p001.txt,159,Anna Lina,Riga,GREENOCK,"774 pcs. timber, 1,370 deals-P. & J. Wilkie",P. & J. Wilkie,6,Nov,1893,18,November,1893,False,condensed,0.9,"Anna Lina-Riga-774 pcs. timber, 1,370 deals-P. & J. Wilkie"
18931118p.2_p001.txt,160,Mobil,Danzig,GREENOCK,691 logs timber-J. T. Salvesen,J. T. Salvesen,10,Nov,1893,18,November,1893,False,condensed,0.9,10 Mobil-Danzig-691 logs timber-J. T. Salvesen
18931118p.2_p001.txt,161,Eden,Riga,GREENOCK,"11,531 deals and battens-Young",Young,10,Nov,1893,18,November,1893,False,condensed,0.9,"Eden-Riga-11,531 deals and battens-Young"
18931118p.2_p001.txt,162,Julianhaab,Borga,GREENOCK,"10,594 battens and boards-J. Baird & Co.",J. Baird & Co.,11,Nov,1893,18,November,1893,False,condensed,0.9,"11 Julianhaab-Borga-10,594 battens and boards-J. Baird & Co."
18931118p.2_p001.txt,163,Bertha,Fredrikshald,GREENOCK,"1,308 props, 17,128 headings-Love & Stewart",Love & Stewart,11,Nov,1893,18,November,1893,False,condensed,0.9,"Bertha - Fredrikshald - 1,308 props, 17,128 headings-Love & Stewart"
18931118p.2_p001.txt,165,Eleanore,Christiana,GREENOCK,198 lds. fir pit props-Lochgelly Iron & Coal Co.,Lochgelly Iron & Coal Co.,9,Nov,1893,18,November,1893,False,standard_dash,0.9,Nov. 9 Eleanore-Christiana-198 lds. fir pit props-Lochgelly Iron & Coal Co.
18931118p.2_p001.txt,166,Berger,Figeholm,GREENOCK,270 lds. fir pit props-J. Budge,J. Budge,10,Nov,1893,18,November,1893,False,condensed,0.9,10 Berger-Figeholm-270 lds. fir pit props-J. Budge
18931118p.2_p001.txt,168,Gyldenlove,Cronstadt,GREENOCK,581 lds. fir battens-J. Mitchell & Co.,J. Mitchell & Co.,9,Nov,1893,18,November,1893,False,standard_dash,0.9,Nov. 9 Gyldenlove-Cronstadt - 581 lds. fir battens-J. Mitchell & Co.
18931118p.2_p001.txt,169,Alma,Ljusne,GREENOCK,"482 lds. fir battens and deals-Park, Dobson, & Co.","Park, Dobson, & Co.",9,Nov,1893,18,November,1893,False,condensed,0.9,"Alma-Ljusne-482 lds. fir battens and deals-Park, Dobson, & Co."
18931118p.2_p001.txt,170,Britannia,Rotterdam,GREENOCK,1 bd. hoops-G. Gibson,G. Gibson,9,Nov,1893,18,November,1893,False,condensed,0.9,Britannia-Rotterdam-1 bd. hoops-G. Gibson
18931118p.2_p001.txt,171,Regubuen,Cronstadt,GREENOCK,"553 lds. fir battens-Park, Dobson, & Co.","Park, Dobson, & Co.",9,Nov,1893,18,November,1893,False,condensed,0.9,"Regubuen-Cronstadt-553 lds. fir battens-Park, Dobson, & Co."
18931118p.2_p001.txt,172,Carl,Cronstadt,GREENOCK,"460 lds. fir battens and deals-Park, Dobson, & Co.","Park, Dobson, & Co.",9,Nov,1893,18,November,1893,False,condensed,0.9,"Carl-Cronstadt-460 lds. fir battens and deals-Park, Dobson, & Co."
18931118p.2_p001.txt,173,Moscow,St. Petersburg,GREENOCK,"126 lds. lathwood, 756 lds. fir battens and deals, 130 lds. rickers-W. Thomson & Co.",W. Thomson & Co.,9,Nov,1893,18,November,1893,True,condensed,0.9,"Moscow (s)-St. Petersburg-126 lds. lathwood, 756 lds. fir battens and deals, 130 lds. rickers-W. Thomson & Co."
18931118p.2_p001.txt,174,Therese Horn,Memel,GREENOCK,300 lds. oak staves-C. Salvesen & Co.,C. Salvesen & Co.,9,Nov,1893,18,November,1893,True,condensed,0.9,Therese Horn (s)-Memel-300 lds. oak staves-C. Salvesen & Co.
18931118p.2_p001.txt,175,Ingeborg,Kotka,GREENOCK,"180 lds. sawn fir, 180 lds. scantlings, 52 lds. battens-Forslind & Rex.",Forslind & Rex.,9,Nov,1893,18,November,1893,False,condensed,0.9,"Ingeborg-Kotka-180 lds. sawn fir, 180 lds. scantlings, 52 lds. battens-Forslind & Rex."
18931118p.2_p001.txt,200,Glasgow Veneer,Saw,IRON FENCING,Mills.,,9,Nov,1893,18,November,1893,False,condensed,0.9,Glasgow Veneer Saw-Mills.
18931118p.2_p002.txt,11,Alette,Hernösand,SUPPLEMENT,200 lds fir props,,9,Nov,1893,18,November,1893,False,condensed,0.9,Alette-Hernösand-200 lds fir props
18931118p.2_p002.txt,14,MISSING_FROM_OCR,Helsingfors,SUPPLEMENT,"181 lds fir deals-Park, Dobson, & Co.","Park, Dobson, & Co.",9,Nov,1893,18,November,1893,False,condensed,0.9,"Helsingfors-181 lds fir deals-Park, Dobson, & Co."
18931118p.2_p002.txt,17,Dobson & Co.,,SUPPLEMENT,and 314 lds fir deals and battens firewood-Forslind & Rex,Forslind & Rex,9,Nov,1893,18,November,1893,False,condensed,0.9,Dobson & Co. and-314 lds fir deals and battens firewood-Forslind & Rex
18931118p.2_p002.txt,22,Carl X. V.,Gothenburg,SUPPLEMENT,"8,430 props-C. Salvesen & Co.",C. Salvesen & Co.,7,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 7 Carl X. V.-Gothenburg-8,430 props-C. Salvesen & Co."
18931118p.2_p002.txt,23,Frisk,Riga,SUPPLEMENT,595 lds. fir deals and boards-Mitchell Thomson & Co.,Mitchell Thomson & Co.,10,Nov,1893,18,November,1893,False,condensed,0.9,10 Frisk-Riga-595 lds. fir deals and boards-Mitchell Thomson & Co.
18931118p.2_p002.txt,24,Anne,Kragero,SUPPLEMENT,93 lds. fir pitprop and firewood-Mitchell Thomson & Co.,Mitchell Thomson & Co.,7,Nov,1893,18,November,1893,False,condensed,0.9,Anne-Kragero-93 lds. fir pitprop and firewood-Mitchell Thomson & Co.
18931118p.2_p002.txt,25,Frithiof,Gothenburg,SUPPLEMENT,167 lds fir props-Salvesen & Co.,Salvesen & Co.,13,Nov,1893,18,November,1893,False,condensed,0.9,13 Frithiof-Gothenburg-167 lds fir props-Salvesen & Co.
18931118p.2_p002.txt,26,Christine,Sundswall,SUPPLEMENT,298 lds. fir deals-Mitchell Thomson & Co.,Mitchell Thomson & Co.,7,Nov,1893,18,November,1893,False,condensed,0.9,Christine-Sundswall-298 lds. fir deals-Mitchell Thomson & Co.
18931118p.2_p002.txt,27,Ane,Kragero,SUPPLEMENT,4 lds firewood-C. Salvesen,C. Salvesen,7,Nov,1893,18,November,1893,False,condensed,0.9,Ane-Kragero-4 lds firewood-C. Salvesen
18931118p.2_p002.txt,30,Prussian,Boston,SUPPLEMENT,"25 logs maple-Edmiston & Mitchells 5,100 staves-Order",Edmiston & Mitchells,7,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 7 Prussian-Boston-25 logs maple-Edmiston & Mitchells; 5,100 staves-Order"
18931118p.2_p002.txt,31,Indrani,Montreal,SUPPLEMENT,"10,984 deals-Dunn, & Co. 1,702 deal ends, 12,531 deals-Allison, Cousland, & Co; 880 deals-Lightbody","Dunn, & Co.",8,Nov,1893,18,November,1893,False,condensed,0.9,"8 Indrani - Montreal-10,984 deals-Dunn, & Co.; 1,702 deal ends, 12,531 deals-Allison, Cousland, & Co; 880 deals-Lightbody"
18931118p.2_p002.txt,32,New,York,SUPPLEMENT,"1,157 bdls. dowels, 1 hhd. and 390 pipe staves, 62 bdls. headings",,7,Nov,1893,18,November,1893,False,condensed,0.9,"New York-1,157 bdls. dowels, 1 hhd. and 390 pipe staves, 62 bdls. headings-Order"
18931118p.2_p002.txt,34,Neram,Baltimore,SUPPLEMENT,"2,363 pcs. oak scantling, 4,590 pcs. walnut boards-Wright Graham & Co. 1,787 pcs. oak-J. Kennedy & Co.; 29 poplar logs, 52 walnut logs, 113 logs walnut, 20 white oak logs, 897 white oak planks, 1,031 walnut boards-Edmiston & Mitchells; 8 poplar logs, 113 logs maple, 852 oak squares, 732 oak plank, 94 logs nut boards-Cant & Kemp; 1,262 pcs. ash and boards, 357 oak planks-Allison, Cousland, & Co.; 510 pcs ash, 338 pcs. poplar, 2,761 pcs. ash, 100 logs walnut-T. Kerr & Co.",Wright Graham & Co.,13,Nov,1893,18,November,1893,False,condensed,0.9,"13 Neram-Baltimore-2,363 pcs. oak scantling, 4,590 pcs. walnut boards-Wright Graham & Co.; 1,787 pcs. oak-J. Kennedy & Co.; 29 poplar logs, 52 walnut logs, 113 logs walnut, 20 white oak logs, 897 white oak planks, 1,031 walnut boards-Edmiston & Mitchells; 8 poplar logs, 113 logs maple, 852 oak squares, 732 oak plank, 94 logs nut boards-Cant & Kemp; 1,262 pcs. ash and boards, 357 oak planks-Allison, Cousland, & Co.; 510 pcs ash, 338 pcs. poplar, 2,761 pcs. ash, 100 logs walnut-T. Kerr & Co."
18931118p.2_p002.txt,35,State of California,New York,SUPPLEMENT,"4,610 pipe staves-R. Hamilton & Co. 10,500 pipe staves-Order",R. Hamilton & Co.,13,Nov,1893,18,November,1893,False,condensed,0.9,"State of California-New York-4,610 pipe staves-R. Hamilton & Co.; 10,500 pipe staves-Order"
18931118p.2_p002.txt,38,Souvorostra,Pensacola,GREENOCK,"2,241 pcs pitch pine timber, 418 pipe deals-F. Briggs & Co.",F. Briggs & Co.,6,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 6 Souvorostra-Pensacola-2,241 pcs pitch pine timber, 418 pipe deals-F. Briggs & Co."
18931118p.2_p002.txt,41,Lembit,Cronstadt,GREENOCK,"9,955 deals-Salvesen & Co.",Salvesen & Co.,6,Nov,1893,18,November,1893,False,standard_dash,0.9,"Nov. 6 Lembit-Cronstadt-9,955 deals-Salvesen & Co."
18931118p.2_p002.txt,42,Birgitte,Cronstadt,GREENOCK,"18,276 battens-Salvesen & Co.",Salvesen & Co.,8,Nov,1893,18,November,1893,False,condensed,0.9,"8 Birgitte-Cronstadt-18,276 battens-Salvesen & Co."
18931118p.2_p002.txt,43,Alexander,Riga,GREENOCK,"10,571 deals and battens-M'Pherson & M'Laren",M'Pherson & M'Laren,6,Nov,1893,18,November,1893,False,condensed,0.9,"Alexander-Riga-10,571 deals and battens-M'Pherson & M'Laren"
18931118p.2_p002.txt,44,Carmelita,Sundswall,GREENOCK,"13,668 battens and spars-P. & J. Wilkie",P. & J. Wilkie,10,Nov,1893,18,November,1893,False,condensed,0.9,"10 Carmelita-Sundswall-13,668 battens and spars-P. & J. Wilkie"
18931118p.2_p002.txt,45,Gustaf,Sundswall,GREENOCK,"18,844 deals and battens-W. Young & Co.",W. Young & Co.,6,Nov,1893,18,November,1893,False,condensed,0.9,"Gustaf-Sundswall-18,844 deals and battens-W. Young & Co."
18931118p.2_p002.txt,46,Anna Lina,Riga,GREENOCK,"774 pcs timber, 1,701 deals-P. & J. Wilkie",P. & J. Wilkie,6,Nov,1893,18,November,1893,False,condensed,0.9,"Anna Lina-Riga-774 pcs timber, 1,701 deals-P. & J. Wilkie"
18931118p.2_p002.txt,47,Mobil,Danzig,GREENOCK,691 logs timber-J. T. Salvesen,J. T. Salvesen,6,Nov,1893,18,November,1893,False,condensed,0.9,Mobil-Danzig-691 logs timber-J. T. Salvesen
