source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
18890622p.4_p001.txt,10,Telegraphic,Address,Y,"""BEATTIE,"" LEITH.",,5,Feb,1889,22,June,1889,False,condensed,0.9,"Telegraphic Address—""BEATTIE,"" LEITH."
18890622p.4_p001.txt,15,Telegraphic,Address,Y,"""HARDIE, LEITH.""",,5,Feb,1889,22,June,1889,False,condensed,0.9,"Telegraphic Address—""HARDIE, LEITH."""
18890622p.4_p001.txt,25,Telegraphic,Address,Y,"""SUMMERS,"" LEITH.",,5,Feb,1889,22,June,1889,False,condensed,0.9,"Telegraphic Address—""SUMMERS,"" LEITH."
18890622p.4_p001.txt,34,Timber Merchants and,Saw,DUNDEE,"millers, Wood Turners, Fret Cutters, Carvers, and Veneer Merchants",,5,Feb,1889,22,June,1889,False,condensed,0.9,"Timber Merchants and Saw-millers, Wood Turners, Fret Cutters, Carvers, and Veneer Merchants,"
18890622p.4_p001.txt,63,Dealers,,DUNDEE,"in Mahogany, Lignum Vitæ, Walnuts, Oaks, Wainscots, Whitewood, Birch, Cedar, Ash, &c., and ALL sizes in General Use.",,5,Feb,1889,22,June,1889,False,condensed,0.9,"Dealers in—Mahogany, Lignum Vitæ, Walnuts, Oaks, Wainscots, Whitewood, Birch, Cedar, Ash, &c., and ALL sizes in General Use."
18890622p.4_p001.txt,75,Tyr,Figoholm,DUNDEE,"7,790 props-A. Wallace",A. Wallace,5,Feb,1889,22,June,1889,False,condensed,0.9,"Tyr-Figoholm-7,790 props-A. Wallace"
18890622p.4_p001.txt,76,Oscar,Aalborg,DUNDEE,"18,924 props-Doni- & Co.",Doni- & Co.,12,Feb,1889,22,June,1889,False,condensed,0.9,"12 Oscar-Aalborg-18,924 props-Doni- & Co."
18890622p.4_p001.txt,77,Matwey,Narva,DUNDEE,"7,475 deals and battens-Jas. D. Thomson",Jas. D. Thomson,13,Feb,1889,22,June,1889,False,condensed,0.9,"13 Matwey-Narva-7,475 deals and battens-Jas. D. Thomson"
18890622p.4_p001.txt,78,Palomares,Riga,DUNDEE,"12,320 sleeper blocks, 1,723 props-Kennedy & Co.",Kennedy & Co.,14,Feb,1889,22,June,1889,False,condensed,0.9,"14 Palomares-Riga-12,320 sleeper blocks, 1,723 props-Kennedy & Co."
18890622p.4_p001.txt,82,Activ,Pernau,BO'NESS,"5,033 props-Stevenson",Stevenson,14,Feb,1889,22,June,1889,False,condensed,1.0,"Activ-Pernau-5,033 props-Stevenson"
18890622p.4_p001.txt,84,Arvio,Abo,BO'NESS,"427 pcs. hewn fir, 24,063 props-J. Stewart",J. Stewart,13,Feb,1889,22,June,1889,False,condensed,1.0,"13 Arvio-Abo-427 pcs. hewn fir, 24,063 props-J. Stewart"
18890622p.4_p001.txt,85,Joar,Namsos,BO'NESS,"and 12,000 props-Denholm",Denholm,14,Feb,1889,22,June,1889,False,condensed,1.0,"14 Joar-Namsos-and 12,000 props-Denholm"
18890622p.4_p001.txt,86,Axel,Kinnito,BO'NESS,5 battens and deals-Balfour,Balfour,15,Feb,1889,22,June,1889,False,condensed,0.9,15 Axel-Kinnito-5 battens and deals-Balfour
18890622p.4_p001.txt,87,Britannia,Rotterdam,BO'NESS,"7,360 pcs. pitwood-J. Denholm & Co.",J. Denholm & Co.,17,Feb,1889,22,June,1889,False,condensed,0.9,"17 Britannia-Rotterdam-7,360 pcs. pitwood-J. Denholm & Co."
